9.11 6.35 0.25
14.45 0.37 1.52
13.74 0.08 1.67
12.97 -2.93 1.97
17.48 -0.70 2.10
14.95 2.02 1.30
18.70 1.44 0.43
16.89 2.53 -0.72
13.62 3.48 -0.66
14.84 0.04 0.82
19.23 -1.38 0.40
17.45 1.50 -1.84
17.15 0.79 -1.13
17.82 -0.62 0.17
21.11 1.59 -1.06
16.31 0.22 -1.53
16.60 -2.09 -1.10
15.03 0.07 -1.85
16.58 -1.15 0.14
15.15 -3.38 -0.47
15.59 -2.62 0.51
17.10 -0.81 0.09
16.92 -0.23 -1.21
14.59 -4.07 -0.15
18.12 -0.96 0.68
16.46 1.19 -0.99
19.55 -2.31 -0.65
21.70 -0.34 -1.16
20.02 -0.08 -1.04
22.74 0.04 -1.16
20.66 -0.17 -1.53
19.53 -1.35 -1.67
17.17 1.90 -0.83
19.17 2.66 -1.70
13.19 -2.52 -0.06
18.46 -0.75 1.18
21.68 0.27 -2.14
21.94 -0.80 -2.47
18.75 1.27 0.73
19.53 -2.33 1.84
17.18 -0.87 0.96
16.89 -1.48 0.73
21.90 -2.37 -0.07
18.43 -3.07 -0.77
21.77 -1.82 -0.71
22.46 -0.83 -1.61
21.01 -0.46 -2.23
18.83 -0.48 -1.19
22.46 1.69 -2.56
23.28 -1.03 -1.68
20.89 -0.46 -3.18
18.86 0.01 -3.15
13.44 -1.08 -1.39
17.10 -3.86 0.06
19.10 -2.58 -0.76
17.34 -1.13 -0.87
18.28 0.82 -1.69
16.38 -0.05 0.08
18.31 -0.06 0.36
17.80 0.22 -0.60
16.48 0.28 -0.72
10.88 2.02 -0.41
15.70 0.54 -0.42
11.61 0.11 -0.55
21.12 -0.33 -0.38
20.69 -1.34 -1.02
23.13 0.21 -0.25
22.46 1.45 -1.29
23.31 2.10 -1.95
18.02 4.09 -1.93
19.41 3.29 -1.18
19.25 -0.65 -1.89
16.78 -0.56 -1.00
20.60 2.77 -1.36
21.16 3.12 -2.86
16.58 2.73 -2.36
19.10 0.44 -0.90
19.69 2.04 -1.30
15.05 4.81 -0.36
19.36 -0.91 -1.84
19.34 0.83 -1.44
19.94 3.04 0.32
21.14 3.36 -0.33
21.65 0.31 -0.23
22.00 2.25 -0.37
20.11 2.26 0.51
18.75 0.31 -0.40
16.72 0.46 -0.73
16.30 -5.50 1.42
14.65 2.91 2.26
16.42 2.94 1.88
17.17 1.15 -2.11
15.73 3.65 -1.25
16.82 0.96 -0.91
15.98 1.40 -0.81
17.44 0.12 -0.19
16.72 -0.75 0.47
10.42 -2.22 -0.02
10.90 0.86 -0.84
17.28 1.50 0.74
17.35 1.02 -0.30
