Desktop_Software_Build_Version,2.0
#;Jahr;Monat;Tag;Stunde;Minute;Sekunde;VelX;VelY;VelZ;SNR1;SNR2;SNR3;AccX;AccY;AccZ;Temp
();();();();();();();(m/s);(m/s);(m/s);(dB);(dB);(dB);(cnts);(cnts);(cnts);(° C)
11;2025;09;30;11;35;00;1,333;-0,267;-0,151;27,567;26,394;29,38;566,236;1088,534;16679,73;9,133
11;2025;09;30;11;35;01;0,978;-0,278;-0,215;27,7;30,679;29,313;-373,275;-221,296;15356,93;9,133
11;2025;09;30;11;35;01;1,361;-0,27;-0,23;33,841;26,703;30,713;-2392,675;-2027,893;17890,96;9,133
11;2025;09;30;11;35;02;1,249;-0,216;0,008;29,992;27,785;29,313;-875,469;-1742,896;14398,35;9,133
11;2025;09;30;11;35;02;1,307;-0,246;-0,184;29,346;24,826;25,699;-2363,644;-1938,836;17329,31;9,133
11;2025;09;30;11;35;03;0,977;-0,125;-0,491;28,479;29,243;31,571;-1037,49;-198,601;16009,77;9,133
11;2025;09;30;11;35;03;1,444;-0,233;-0,062;27,122;29,221;29,877;-648,756;-1636,537;15537,11;9,133
11;2025;09;30;11;35;04;1,326;-0,222;0,036;29,102;29,287;30,555;-1755,341;-1053,739;15775,23;9,133
11;2025;09;30;11;35;04;1,577;-0,227;0,151;27,7;26,88;30,103;97,945;-1242,298;15300,68;9,133
11;2025;09;30;11;35;05;1,086;-0,039;0,337;27,478;25,444;28,116;-826,563;-1712,021;15774,06;9,133
11;2025;09;30;11;35;05;1,185;-0,171;-0,149;27,656;28,735;30,916;2603,142;-1409,544;16147,97;9,133
11;2025;09;30;11;35;06;1,277;-0,061;0,071;24,963;29,619;28,409;1446,008;-1941,469;14605,07;9,133
11;2025;09;30;11;35;06;0,955;-0,25;0,122;28,301;27,896;27,777;-816,727;-388,104;16060,78;9,133
11;2025;09;30;11;35;07;0,807;-0,17;0,302;24,563;26,129;30,148;-819,369;-1917,332;15791,44;9,133
11;2025;09;30;11;35;07;1,158;-0,033;0,407;29,502;29,95;28,409;-72,353;-374,232;14368,91;9,133
12;2025;09;30;11;40;25;1,948;-0,114;-0,077;28,256;29,95;7,407;222,347;398,351;16093,94;9,171
12;2025;09;30;11;40;26;1,605;0,061;0,495;27,166;27,852;11,992;149,33;371,738;15692;9,171
12;2025;09;30;11;40;26;1,845;-0,149;0,261;30,837;29,574;19,647;-6,02;259,835;15831,03;9,171
12;2025;09;30;11;40;27;1,633;0,076;0,271;28,234;28,89;10,591;44,166;287,586;15893,44;9,171
12;2025;09;30;11;40;27;1,594;0,045;0,206;27,767;28,183;20,573;319,248;570,314;16054,38;9,171
12;2025;09;30;11;40;28;1,615;-0,137;0,269;28,412;27,874;17,389;311,513;710,147;15942,14;9,171
12;2025;09;30;11;40;28;1,922;0,025;0,03;26,543;27,189;21,951;259,9;764,567;15776,53;9,171
12;2025;09;30;11;40;29;1,646;-0,056;0,151;31,149;27,719;13,392;-45,417;386,707;16127,63;9,171
12;2025;09;30;11;40;29;1,889;0,236;0,106;28,345;25,842;12,443;-80,846;1417,208;15588,56;9,171
12;2025;09;30;11;40;30;1,989;0,186;-0,262;30,681;28,89;4,404;587,563;1226,449;16067,19;9,171
12;2025;09;30;11;40;30;1,574;0,341;0,391;27,856;26,902;18,315;561,715;1028,855;15637,2;9,171
12;2025;09;30;11;40;31;1,784;0,147;0,478;28,412;28,603;10,366;275,182;605,898;15779,95;9,171
12;2025;09;30;11;40;31;1,616;0,222;-1,054;30,325;25,599;0,023;256,506;1057,111;15769,02;9,171
12;2025;09;30;11;40;32;1,802;0,149;-0,195;27,344;25,753;3,997;-28,078;980,833;15514,95;9,171
12;2025;09;30;11;40;32;1,436;0,264;-3,541;28,946;28,293;-0,406;-364,86;1101,561;15763,12;9,171
12;2025;09;30;11;40;33;1,54;0,152;-0,314;28,545;26,703;8,469;-693,342;603,349;15857,17;9,171
12;2025;09;30;11;40;33;1,87;0,179;-1,014;25,542;29,133;-0,226;-625,012;954,744;15738,08;9,171
12;2025;09;30;11;40;34;1,732;0,254;1,462;29,547;28,558;-0,339;-777,374;1003,014;15761,95;9,171
12;2025;09;30;11;40;34;1,483;0,183;4,187;28,456;29,619;-0,565;-852,675;729,847;15632,17;9,171
12;2025;09;30;11;40;35;1,685;0,288;3,485;28,011;28,05;-0,7;-900,618;749,723;15942,39;9,171
12;2025;09;30;11;40;35;1,572;0,166;0,745;26,076;28,028;-0,858;-1105,462;763,617;15713,64;9,171
12;2025;09;30;11;40;36;1,771;0,263;2,298;29,324;30,48;-0,519;-633,237;603,633;15531,16;9,171
12;2025;09;30;11;40;36;1,825;0,191;0,5;27,3;28,316;6,278;-190,137;1077,06;15585,4;9,171
12;2025;09;30;11;40;37;1,783;0,238;-0,095;30,904;26,681;4,336;-884,433;1258,522;15933,33;9,171
12;2025;09;30;11;40;37;1,134;0,209;0,917;30,748;26,836;1,265;-709,791;1284,822;15814,42;9,171
12;2025;09;30;11;40;38;1,396;0,226;0,19;29,435;26,571;1,107;-929,349;1226,826;15927,85;9,171
12;2025;09;30;11;40;38;1,329;0,138;0,298;26,276;30,414;-0,316;-534,037;774,585;15590,49;9,171
12;2025;09;30;11;40;39;1,807;0,095;0,502;30,859;24,826;10,433;-882,778;812,984;15751,25;9,171
12;2025;09;30;11;40;39;1,46;0,1;-3,275;27,656;25,952;-0,023;-907,774;276,732;15985,4;9,171
12;2025;09;30;11;40;40;1,695;0,029;4,433;28,879;29,552;-0,203;-705,949;734,181;15922,83;9,171
12;2025;09;30;11;40;40;1,796;0,001;0,174;28,479;28,293;10,433;-685,882;667,461;15910,04;9,171
12;2025;09;30;11;40;41;1,86;0,244;0,695;27,589;25,687;0,294;-1021,959;845,87;15512,5;9,171
12;2025;09;30;11;40;41;1,626;0,331;-4,381;28,59;28,912;-0,294;-502,393;1306,956;15622,17;9,171
12;2025;09;30;11;40;42;1,557;0,269;-0,122;26,721;28,095;9,417;-1578,44;848,335;15734,01;9,171
12;2025;09;30;11;40;42;1,384;0,232;-5,035;28,479;26,769;-0,745;-461,468;594,598;15872,67;9,171
12;2025;09;30;11;40;43;1,466;0,056;-2,179;28,679;28,801;-0,723;-611,69;959,764;15480,82;9,171
12;2025;09;30;11;40;43;1,213;0,067;-0,518;26,454;28,183;-0,361;-1183,431;573,043;15826,71;9,171
12;2025;09;30;11;40;44;1,248;0,143;-1,877;27,277;26,792;-0,339;-1081,449;713,798;15854,86;9,171
12;2025;09;30;11;40;44;1,433;-0,013;1,561;27,945;30,193;-0,361;-1208,18;690,393;16041,77;9,171
12;2025;09;30;11;40;45;1,259;0,182;4,86;28,39;27,454;-0,971;-992,804;410,196;16052,39;9,171
12;2025;09;30;11;40;45;1,778;0,115;3,863;27,277;28,581;-0,248;-310,176;585,202;15818,1;9,171
12;2025;09;30;11;40;46;1,594;0,107;-0,351;29,324;27,211;-0,813;-812,765;755,84;15888,35;9,171
12;2025;09;30;11;40;46;1,653;0,051;2,699;31,638;31,076;-1,016;-917,123;1067,253;15694,67;9,171
12;2025;09;30;11;40;47;1,851;0,102;0,114;27,856;30,988;1,558;-403,128;717,356;15731,36;9,171
12;2025;09;30;11;40;47;1,791;0,301;0,957;29,458;28,912;2,597;-886,198;512,288;15556,01;9,171
12;2025;09;30;11;40;48;1,834;0,241;-0,635;30,748;31,032;5,872;-715,776;843,422;15894,87;9,171
12;2025;09;30;11;40;48;1,676;0,009;2,644;26,076;29,84;-0,542;-1046,653;586,168;15780,87;9,171
12;2025;09;30;11;40;49;1,627;0,294;-2,152;29,814;27,918;-0,294;-948,965;1161,107;15536,95;9,171
12;2025;09;30;11;40;49;1,603;0,303;5,698;28,701;27,631;-0,542;-748,763;572,968;15353,87;9,171
12;2025;09;30;11;40;50;1,419;0,295;-4,018;25,92;30,546;-0,452;-1084,673;1036,795;15455,03;9,171
12;2025;09;30;11;40;50;1,715;0,115;-0,004;25,497;29,354;13,076;-1303,082;528,176;15854,84;9,171
12;2025;09;30;11;40;51;1,355;0,319;2,779;27,188;29,243;-0,339;-687,175;830,524;15341,04;9,171
12;2025;09;30;11;40;51;1,745;0,372;1,121;22,427;28,647;-0,09;-1633,239;1793,303;15486,78;9,176
12;2025;09;30;11;40;52;1,82;0,254;0,184;17,376;30,767;3,387;-1012,915;929,261;15681,05;9,171
12;2025;09;30;11;40;52;1,552;0,369;1,055;30,103;29,906;-0,745;-1301,591;942,295;15856,6;9,176
12;2025;09;30;11;40;53;1,724;0,355;3,743;26,832;30,303;-0,519;-1051,243;1110,536;15483,75;9,176
12;2025;09;30;11;40;53;1,889;0,182;-1,829;25,319;26,504;-0,339;-1172,187;511,573;16077;9,171
12;2025;09;30;11;40;54;1,878;0,324;-3,383;24,808;29,884;-0,677;-988,917;1042,869;15831,07;9,171
12;2025;09;30;11;40;54;2,109;0,159;-0,083;26,855;29,663;-0,587;-1231,121;825,2;15694,15;9,176
12;2025;09;30;11;40;55;1,527;0,388;-1,266;14,417;29,95;-0,903;-707,953;622,273;15600,78;9,176
12;2025;09;30;11;39;30;1,372;-0,012;-0,043;25,631;27,719;29,651;-982,09;3075,496;15652,79;9,171
12;2025;09;30;11;39;30;0,99;0,162;0,229;28,946;26,725;30,464;-973,968;1188,994;15578,43;9,171
12;2025;09;30;11;39;31;0,724;0,017;0,936;26,877;27,962;29,674;-187,559;2110,233;15921,31;9,171
12;2025;09;30;11;39;31;1,475;-0,078;0,331;28,123;31,209;28,68;-776,951;876,828;15756,2;9,171
12;2025;09;30;11;39;32;1,361;-0,09;-0,485;26,988;28,779;27,664;-1310,237;1644,556;16001,8;9,171
12;2025;09;30;11;39;32;1,104;-0,191;-0,594;28,123;27,277;28,861;-619,687;443,964;15754,06;9,171
12;2025;09;30;11;39;33;0,901;0,102;-0,149;28,278;27,277;30,103;-442,649;1560,145;15592,56;9,171
12;2025;09;30;11;39;33;0,642;-0,035;0,596;26,098;29,066;26,716;35,791;697,693;15898,12;9,171
12;2025;09;30;11;39;34;1,077;-0,238;-0,618;26,988;30,325;27,619;-342,387;-1170,603;15808,25;9,171
12;2025;09;30;11;39;34;0,931;-0,203;-0,896;26,165;29,994;28,748;-679,639;-470,946;15636,31;9,171
12;2025;09;30;11;39;35;1,312;0,086;-0,368;28,946;26,085;27,258;-641,989;264,979;15702,37;9,171
12;2025;09;30;11;39;35;0,842;-0,16;0,651;26,766;25,268;28,793;-710,762;416,724;15640,45;9,171
12;2025;09;30;11;39;36;1,116;-0,123;0,174;26,031;27,476;29,155;-769,314;-83,927;15884,51;9,171
12;2025;09;30;11;39;36;1,218;-0,226;0,09;29,769;28,647;29,651;-1152,107;-1609,377;15916,25;9,171
12;2025;09;30;11;39;37;0,881;-0,271;0,161;29,391;25,82;30,577;-1156,694;-973,009;15918,33;9,171
12;2025;09;30;11;39;37;0,779;-0,044;0,445;28,212;28,028;30,374;-609,906;-293,492;16021,26;9,171
12;2025;09;30;11;39;38;0,96;-0,077;0,278;27,633;27,631;28,974;-901,932;-736,26;15738,29;9,171
12;2025;09;30;11;39;38;0,586;-0,098;0,532;26,343;26,659;30,464;-425,121;-82,814;15799,63;9,171
12;2025;09;30;11;39;39;1,188;-0,169;-0,51;29,302;26,151;29,764;-974,697;-31,713;15881,11;9,171
12;2025;09;30;11;39;39;1,357;-0,283;0,246;25,92;27,83;28,206;-159,208;-644,68;15533,84;9,171
12;2025;09;30;11;39;40;1,026;-0,376;0,14;26,543;30,281;29,674;-311,513;-746,471;15800,71;9,171
12;2025;09;30;11;39;40;1,166;-0,134;-0,046;27,077;27,322;28,884;-739,761;-413,526;15943,28;9,171
12;2025;09;30;11;39;41;1,43;-0,198;-0,466;29,569;27,255;29,403;-583,714;300,22;15512,04;9,171
12;2025;09;30;11;39;41;1,648;-0,431;-0,339;31,549;24,009;27,393;-95,882;-398,848;15949,58;9,171
12;2025;09;30;11;39;42;0,948;-0,347;-0,114;31,594;29,199;29,29;-294,784;14,584;15986,04;9,171
12;2025;09;30;11;39;42;1,309;-0,154;0,633;29,391;26,46;28,026;-421,135;832,348;15593,28;9,171
12;2025;09;30;11;39;43;1,444;-0,351;0,052;33,062;28,316;29,561;-614,406;-1043,956;15748,6;9,171
12;2025;09;30;11;39;43;1,558;-0,349;-0,099;28,278;28,868;32,09;-826,687;-958,749;15844,92;9,171
12;2025;09;30;11;39;44;1,588;-0,292;0,414;27,7;28,735;32,068;-368,191;545,231;15615,3;9,171
12;2025;09;30;11;39;44;0,844;-0,042;0,091;26,209;28,89;28,906;-946,432;-285,174;16138,84;9,171
12;2025;09;30;11;39;45;1,356;-0,007;-0,892;27,544;29,155;29,403;-261,952;57,346;15882,43;9,171
12;2025;09;30;11;39;45;1,026;-0,135;-0,089;27,544;27,41;30,374;-474,091;-454,807;15688,21;9,171
12;2025;09;30;11;39;46;0,96;-0,215;-0,454;30,281;25,952;30,013;-867,693;-147,853;15828,41;9,171
12;2025;09;30;11;39;46;1,032;-0,144;0,529;27,188;25,533;29,245;-683,183;-542,209;15799,6;9,171
12;2025;09;30;11;39;47;1,225;-0,283;0,067;27,522;26,438;29,087;-702,809;-153,139;15721,2;9,171
12;2025;09;30;11;39;47;1,219;-0,174;0,127;27,522;27,609;26,783;-353,822;395,902;15679,13;9,171
12;2025;09;30;11;39;48;1,696;-0,2;-0,151;23,851;26,814;30,284;-179,535;-269,956;15710,02;9,171
12;2025;09;30;11;39;48;1,066;-0,051;0,317;24,518;27,344;28,364;-384,578;-326,932;15948,04;9,171
12;2025;09;30;11;39;49;0,879;-0,088;0,303;24,919;29,795;28,771;-160,507;-550,806;15573,31;9,171
12;2025;09;30;11;39;49;1,545;-0,144;-0,201;26,321;28,912;29,132;-35,695;-0,488;15498,45;9,171
12;2025;09;30;11;39;50;1,345;-0,07;-0,374;28,167;27,962;29,313;-684,664;893,117;15990,6;9,171
12;2025;09;30;11;39;50;1,266;-0,161;-0,037;32,239;28,183;30,284;-381,373;-1273,18;15744,89;9,171
12;2025;09;30;11;39;51;1,334;-0,309;-0,327;29,057;32,667;30,464;-584,143;-341,882;15806,97;9,171
12;2025;09;30;11;39;51;1,39;-0,081;-0,352;27,745;28,293;28,093;-613,961;-576,406;15878,28;9,171
12;2025;09;30;11;39;52;1,456;-0,314;0,009;26,855;27,498;31,594;-499,655;704,657;15962,12;9,171
12;2025;09;30;11;39;52;1,545;-0,206;-0,345;31,349;26,681;27,506;-864,612;750,949;15828,38;9,171
12;2025;09;30;11;39;53;1,946;-0,103;0,771;28,456;28,514;28,026;-673,924;-197,737;16240,96;9,171
12;2025;09;30;11;39;53;1,338;-0,265;0,09;31,883;30,568;32,249;-503,297;-21,383;15694,45;9,171
12;2025;09;30;11;39;54;1,486;-0,102;-0,016;30,681;28,934;31,052;-762,301;694,428;15904,92;9,171
12;2025;09;30;11;39;54;1,025;0,018;0,208;28,145;29,619;33,875;-469,082;1227,741;15860,22;9,171
12;2025;09;30;11;39;55;1,2;0,025;0,056;29,168;27,123;29,561;-843,864;21,018;15759,12;9,171
12;2025;09;30;11;39;55;1,291;-0,091;-0,168;29,858;25,113;32,226;-293,056;260,113;15801,63;9,171
12;2025;09;30;11;39;56;1,526;-0,073;0,441;27,389;24,693;29,922;-296,706;854,612;15634,99;9,171
12;2025;09;30;11;39;56;1,535;-0,099;-0,261;27,678;28,47;27,054;-636,732;529,156;15962,56;9,171
12;2025;09;30;11;39;57;0,698;-0,009;0,577;27,411;26,902;31,548;-220,404;-79,916;15288,25;9,171
12;2025;09;30;11;39;57;1,639;-0,188;0,021;29,569;28,824;31,91;-1387,159;413,127;16094;9,171
12;2025;09;30;11;39;58;1,467;0,142;-0,046;28,79;28,36;30,148;-813,543;1438,399;15907,61;9,171
12;2025;09;30;11;39;58;1,421;-0,039;-1,037;32,751;27,41;30,284;-639,331;716,829;16053,22;9,171
12;2025;09;30;11;39;59;1,367;-0,389;-0,596;29,725;31,739;27,438;-376,57;195,881;15795,27;9,171
12;2025;09;30;11;39;59;1,081;0,007;-0,585;30,103;26,107;30,781;-670,195;686,018;15733,69;9,171
12;2025;09;30;11;38;33;1,173;-0,147;-0,458;30,548;25,93;27,935;-237,651;-119,512;15506,4;9,171
12;2025;09;30;11;38;34;1,188;-0,207;-0,375;28,501;31,341;32,271;-1448,076;-1614,43;15766,06;9,171
12;2025;09;30;11;38;34;0,703;-0,041;-0,071;26,988;27,874;32,474;-556,739;178,5;16200,06;9,171
12;2025;09;30;11;38;35;1,228;-0,123;-0,393;32,194;27,984;29,697;-1036,093;-1089,863;15302,99;9,171
12;2025;09;30;11;38;35;1,086;-0,031;0,119;29,146;31,452;28,545;-471,288;808,148;16065,45;9,171
12;2025;09;30;11;38;36;0,701;0,051;0,142;30,414;27,476;30,803;10,884;-2643,271;15701,67;9,171
12;2025;09;30;11;38;36;1,005;-0,045;-0,312;29,925;25,422;29,493;-829,017;-2955,077;17005,57;9,171
12;2025;09;30;11;38;37;0,901;0,113;0,035;26,588;27,609;30,735;197,138;-1161,642;15475,36;9,171
12;2025;09;30;11;38;37;0,943;-0,015;0,139;27,344;26,151;26,535;-745,029;8,72;15517,1;9,171
12;2025;09;30;11;38;38;1,173;0,084;-0,038;28,946;25,51;27,935;-190,053;-3080,545;16267,38;9,171
12;2025;09;30;11;38;38;0,869;0,088;0,621;28,434;28,647;27,913;9,87;-1114,474;16978,03;9,171
12;2025;09;30;11;38;39;0,984;0,228;0,147;30,325;29,42;28,771;579,162;215,55;15293,09;9,171
12;2025;09;30;11;38;39;0,987;-0,162;0,244;29,702;24,649;30,239;-1697,277;-2132,721;17237,04;9,171
12;2025;09;30;11;38;40;0,9;-0,115;-0,244;27,945;28,669;32,249;662,757;-279,856;14511,88;9,171
12;2025;09;30;11;38;40;0,82;0,03;0,071;27,3;27,233;30,103;-560,031;-2008,285;15825,29;9,171
12;2025;09;30;11;38;41;0,579;0,083;0,799;25,675;25,776;28,364;796,152;-552,195;15475,01;9,171
12;2025;09;30;11;38;41;0,401;0,171;0,334;31,215;28,183;29,945;-534,145;188,846;15838,7;9,171
12;2025;09;30;11;38;42;1,58;-0,131;-0,714;28,835;29,133;29,787;-306,592;-3411,671;16559,23;9,171
12;2025;09;30;11;38;42;1,335;-0,174;-0,514;30,437;27,057;28,364;836,687;882,18;15850,37;9,171
12;2025;09;30;11;38;43;1,032;0,163;-0,327;28,434;30,215;28,432;-113,429;-410,255;15681,72;9,171
12;2025;09;30;11;38;43;0,507;0,016;-0,317;30,392;24,472;29,81;-165,234;630,095;15229,9;9,171
12;2025;09;30;11;38;44;0,748;-0,134;-0,144;27,967;26,681;32,271;-1704,416;-357,59;16373,52;9,171
12;2025;09;30;11;38;44;0,858;0,134;-0,08;25,431;29,795;29,313;423,481;-1164,209;16199,72;9,171
12;2025;09;30;11;38;45;1,088;-0,233;-0,683;27,544;29,884;31,458;-316,009;-565,462;15234,24;9,171
12;2025;09;30;11;38;45;1,16;-0,072;-0,003;27,678;29,53;30,848;168,317;-672,355;16446,76;9,171
12;2025;09;30;11;38;46;0,131;0,325;0,236;27,7;25,687;28,635;88,454;571,014;15090,3;9,171
12;2025;09;30;11;38;46;1,181;0,141;-0,261;29,168;25,29;28,906;-1280,632;-122,063;17313,55;9,171
12;2025;09;30;11;38;47;0,968;-0,097;-0,338;30,503;28,47;27,755;-910,752;-2786,097;16013,47;9,171
12;2025;09;30;11;38;47;0,861;0,092;0,35;27,188;28,757;30,419;-533,564;-3805,236;15573,9;9,171
12;2025;09;30;11;38;48;0,726;-0,182;0,647;26,565;29,044;29,922;-1845,688;-2144,142;15465,12;9,171
12;2025;09;30;11;38;48;1,487;0,041;0,079;26,565;29,287;31,029;-913,924;-982,628;15927,85;9,171
12;2025;09;30;11;38;49;0,943;-0,032;-0,063;28,545;29,044;29,584;932,069;-665,981;16121,25;9,171
12;2025;09;30;11;38;49;0,936;0,074;0,765;30,793;26,902;30,803;563,015;-3504,387;14897,37;9,171
12;2025;09;30;11;38;50;0,539;-0,118;-0,337;24,941;28,47;26,693;-2654,318;-1911,552;15394,26;9,171
12;2025;09;30;11;38;50;1,076;0,059;0,335;30,793;23,964;34,8;4,911;-318,859;16707,79;9,171
12;2025;09;30;11;38;51;1,233;0,201;0,358;26,699;28,824;28,184;-519,775;621,152;15504,94;9,171
12;2025;09;30;11;38;51;1,222;-0,032;0,279;27,099;32,667;30,894;-125,279;-1362,265;15921,59;9,171
12;2025;09;30;11;38;52;0,909;-0,004;0,209;28,145;26,549;27,98;-482,743;-2883,682;14641,36;9,171
12;2025;09;30;11;38;52;1,282;-0,249;-0,419;33,551;31,96;28,229;-81,454;-265,414;16155,81;9,171
12;2025;09;30;11;38;53;1,161;-0,06;0,052;29,524;26,902;29,9;-152,489;-1005,681;15256,24;9,171
12;2025;09;30;11;38;53;1,527;-0,075;-0,452;32,728;25,886;28,748;1987,187;-8651,752;16938,18;9,171
12;2025;09;30;11;38;54;1,505;-0,013;-0,46;30,859;26,836;28,838;-532,23;1096,215;14672,33;9,171
12;2025;09;30;11;38;54;1,302;0,175;-0,465;26,343;28,492;30,645;-1776,441;-843,526;15803,46;9,171
12;2025;09;30;11;38;55;1,29;0,01;-0,616;26,054;24,87;29,832;-267,487;-2130,683;16706,44;9,171
12;2025;09;30;11;38;55;0,441;-0,104;-0,072;31,149;28,934;24,999;984,032;-1166,854;15720,17;9,171
12;2025;09;30;11;38;56;0,897;-0,118;-0,751;28,568;26,637;32,294;-518,013;507,558;16425,12;9,171
12;2025;09;30;11;38;56;1,507;0,316;0,224;27,099;26,637;32,791;53,093;1057,287;15153,89;9,171
12;2025;09;30;11;38;57;1,023;0,057;-0,285;30,036;28,205;31,3;151,6;306,109;15823,19;9,171
12;2025;09;30;11;38;57;0,696;0,003;0,084;30,125;26,217;27,235;340,102;1027,494;14843,76;9,171
12;2025;09;30;11;38;58;0,877;0,071;-0,416;26,298;26,018;30,081;81,965;576,579;16310,39;9,171
12;2025;09;30;11;38;58;0,781;0,226;-0,074;30,526;26,615;27,213;-3195,437;1087,62;14135,52;9,171
12;2025;09;30;11;38;59;0,541;-0,046;-0,111;28,278;25,886;28,455;-221,632;-807,691;15942,76;9,171
12;2025;09;30;11;38;59;0,695;0,173;0,145;27,188;27,631;27,687;-167,277;753,59;15232,27;9,171
12;2025;09;30;11;39;00;0,611;0;0,187;24,585;25,091;27,529;-1538,04;1133,769;14154,71;9,171
12;2025;09;30;11;39;00;0,592;0,056;0,009;27,522;26,107;31,187;-1784,677;360,085;17249,64;9,171
12;2025;09;30;11;39;01;1,515;-0,171;-0,664;26,81;24,958;30,623;-423,41;-1844,055;15803,05;9,171
12;2025;09;30;11;39;01;1,221;-0,079;0,025;24,14;25,996;30,126;-915,518;826,138;15639,54;9,171
12;2025;09;30;11;39;02;0,575;0,083;0,093;28,078;24,031;27,687;-103,132;95,55;15628,7;9,171
12;2025;09;30;11;39;02;0,595;0,091;-0,08;26,588;24,782;27,935;1299,192;2178,118;15011,52;9,171
12;2025;09;30;11;39;03;1,45;-0,065;-0,384;31,149;25,533;30,645;772,342;-105,61;16095,12;9,171
13;2025;09;30;11;44;49;1,727;-0,243;0,054;30,17;30,745;23,102;-296,569;359,142;15973,88;9,209
13;2025;09;30;11;44;50;1,879;-0,331;0,296;31,883;32,6;11,743;-549,063;255,639;15829,49;9,209
13;2025;09;30;11;44;50;1,701;-0,25;-0,539;30,837;30,833;9,62;-364,803;251,544;15814,86;9,209
13;2025;09;30;11;44;51;1,666;-0,208;0,333;34,33;31,076;15,334;-466,722;703,122;15955,6;9,209
13;2025;09;30;11;44;51;1,828;-0,392;1,018;30,414;32,843;6,097;-368,615;229,441;15865,55;9,209
13;2025;09;30;11;44;52;1,86;-0,366;-4,831;33,107;30,988;2,845;-603,65;328,867;15778,13;9,209
13;2025;09;30;11;44;52;1,87;-0,429;-0,306;31,616;30,745;13,595;-734,11;413,981;15644,76;9,209
13;2025;09;30;11;44;53;1,834;-0,273;0,014;30,815;30,789;25,496;-573,356;206,016;15900,37;9,209
13;2025;09;30;11;44;53;1,797;-0,145;-0,278;27,033;28,581;24,141;-367,628;527,938;15798,5;9,209
13;2025;09;30;11;44;54;1,662;0,365;-0,388;26,098;29,795;0,248;-646,664;699,564;15773,48;9,209
13;2025;09;30;11;44;54;1,557;0,312;0,12;21,292;31,452;3,862;-481,35;509,944;15782,72;9,209
13;2025;09;30;11;44;55;1,838;0,235;0,232;23,25;29,287;6,233;-663,478;1064,498;15842,96;9,209
13;2025;09;30;11;44;55;1,68;0,18;0,499;20,336;31,143;7,249;-429,513;594,984;16087,58;9,209
13;2025;09;30;11;44;56;2,157;0,233;-1,014;31,594;30,171;5,781;-444,421;638,945;15792,74;9,209
13;2025;09;30;11;44;56;1,995;0,284;-0,134;27,678;28,536;2,755;-553,725;551,06;15921,37;9,209
13;2025;09;30;11;44;57;1,561;0,315;0,402;29,524;27,653;5,804;-374,7;419,646;15816,71;9,209
13;2025;09;30;11;44;57;1,69;0,404;7,163;14,173;27,852;0,271;-613,464;623,571;16000,04;9,209
13;2025;09;30;11;44;58;1,856;0,17;-0,602;29,68;31,099;3,139;-658,072;452,159;16063,93;9,209
13;2025;09;30;11;44;58;1,704;0,231;-0,331;24,919;26,637;-0,429;-334,322;622,658;15657,39;9,209
13;2025;09;30;11;44;59;2,039;0,265;0,572;31,371;30,458;2,981;-559,478;894,244;15968,11;9,209
13;2025;09;30;11;44;59;2,179;0,21;1,223;31,06;27,896;0,135;-376,5;716,855;15635,1;9,209
13;2025;09;30;11;45;00;1,686;0,413;-1,447;22,538;30,303;-0,023;-111,684;567,18;15716,29;9,209
13;2025;09;30;11;45;00;1,647;0,244;0,652;29,791;29,928;1,92;-549,716;698,899;15738,14;9,209
13;2025;09;30;11;45;01;1,835;0,269;2,7;28,1;32,026;5,194;-629,37;1235,627;15495,89;9,209
13;2025;09;30;11;45;01;1,86;0,224;-0,813;31,193;28,934;5,984;-130,295;739,004;15751,5;9,209
13;2025;09;30;11;45;02;1,943;0,293;4,597;27,611;28,779;-0,068;-265,498;444,662;15770,35;9,209
13;2025;09;30;11;45;02;1,721;0,285;0,738;26,677;27,631;1,649;-777,299;1057,781;15786,41;9,209
13;2025;09;30;11;45;03;2,009;0,296;0,442;28,412;31,209;2,191;-353,535;672,288;15800,22;9,209
13;2025;09;30;11;45;03;2,022;0,406;-3,382;31,683;27,123;3,071;-728,647;647,749;15914,93;9,209
13;2025;09;30;11;45;04;1,779;0,485;-2,537;9,923;31,452;0,565;-112,349;872,616;15560,82;9,209
13;2025;09;30;11;45;04;1,978;0,21;0,185;28,456;27,52;2,733;-638,434;749,896;15821,74;9,209
13;2025;09;30;11;45;05;1,699;0,278;0,447;29,524;28,934;4,246;-235,929;627,925;15887,13;9,209
13;2025;09;30;11;45;05;1,78;0,246;0,26;28,145;28,89;3,546;41,092;350,466;15946,04;9,209
13;2025;09;30;11;45;06;2,09;0,269;-0,409;21,159;29,884;2,8;-469,696;846,153;15789,02;9,209
13;2025;09;30;11;45;06;1,777;0,218;2,436;28,323;31,054;0,768;-426,948;1045,523;15821,22;9,209
13;2025;09;30;11;45;07;1,883;0,194;-0,296;25,898;28,603;4,991;-324,45;356,056;15855,9;9,209
13;2025;09;30;11;45;08;1,766;0,217;3,316;30,704;28,47;1,49;-304,646;1081,62;15553,21;9,209
13;2025;09;30;11;45;08;2,476;0,21;1,926;18,667;27,763;0,361;-443,153;1230,33;15842,2;9,209
13;2025;09;30;11;45;08;1,835;0,133;-0,159;27,099;30,679;2,507;4,481;874,768;15660,04;9,209
13;2025;09;30;11;45;09;1,817;0,217;-0,383;29,391;27,012;5,126;-277,303;952,622;15769,28;9,209
