Desktop_Software_Build_Version,1.7,,,,,,,,,,,,,,,,,,,
#,Year,Month,Day,Hour,Minute,Second,VelX,VelY,VelZ,SNR1,SNR2,SNR3,AccX,AccY,AccZ,Temp,STD X,STD Y,STD Z,
(),(),(),(),(),(),(),(m/s),(m/s),(m/s),(dB),(dB),(dB),(cnts),(cnts),(cnts),(°C),0.179045796683772,0.067317756793782,0.301985685541802,0.045886394700526
5,2022,3,30,14,14,3,-0.57,-0.271,1.034,45.076,45.433,48.237,-192.025,-566.758,15814.47,10.334,,,,
5,2022,3,30,14,14,3,-0.595,-0.282,1.062,46.456,46.228,48.147,-86.15,-585.603,15784.32,10.334,,,,
5,2022,3,30,14,14,4,-0.605,-0.263,0.935,45.366,43.887,47.65,-200.947,-540.738,15832,10.334,,,,
5,2022,3,30,14,14,4,-0.647,-0.23,0.914,44.031,44.969,49.254,-144.252,-625.044,15867.27,10.334,,,,
5,2022,3,30,14,14,5,-0.606,-0.198,0.802,46.478,46.073,47.131,-141.604,-634.987,15817.73,10.334,,,,
5,2022,3,30,14,14,5,-0.672,-0.242,0.9,45.699,47.112,46.521,-153.864,-546.243,15815.56,10.334,,,,
5,2022,3,30,14,14,6,-0.619,-0.241,0.762,45.922,45.654,46.024,-196.338,-500.844,15815.29,10.334,,,,
5,2022,3,30,14,14,6,-0.54,-0.228,0.824,45.366,44.638,48.124,-184.589,-583.378,15845.92,10.334,,,,
5,2022,3,30,14,14,7,-0.645,-0.274,0.991,45.076,45.698,46.905,-204.423,-612.857,15835.28,10.334,,,,
5,2022,3,30,14,14,7,-0.649,-0.201,0.829,45.633,44.483,49.547,-159.555,-514.388,15817.28,10.334,,,,
5,2022,3,30,14,14,8,-0.529,-0.251,0.979,45.566,45.654,49.118,-143.352,-585.097,15812.83,10.334,,,,
5,2022,3,30,14,14,8,-0.573,-0.226,0.945,45.744,44.439,48.079,-116.358,-572.288,15820.63,10.334,,,,
5,2022,3,30,14,14,9,-0.546,-0.22,0.82,46.189,44.903,48.734,-146.364,-613.322,15807.33,10.334,,,,
5,2022,3,30,14,14,9,-0.559,-0.214,0.901,46.834,45.323,48.26,-177.72,-649.004,15872.24,10.334,,,,
5,2022,3,30,14,14,10,-0.636,-0.177,0.818,45.41,46.626,47.74,-184.536,-552.168,15832.21,10.334,,,,
5,2022,3,30,14,14,10,-0.611,-0.231,0.943,45.877,47.266,47.628,-174.667,-540.031,15820.01,10.334,,,,
5,2022,3,30,14,14,11,-0.553,-0.253,0.947,46.879,45.543,49.141,-135.361,-584.745,15816.84,10.334,,,,
5,2022,3,30,14,14,11,-0.546,-0.232,0.831,46.5,44.218,47.831,-183.247,-556.257,15824.86,10.334,,,,
5,2022,3,30,14,14,12,-0.54,-0.182,0.692,46.523,47.509,49.095,-123.465,-638.567,15805.8,10.334,,,,
5,2022,3,30,14,14,12,-0.481,-0.201,0.535,45.455,45.786,49.163,-143.157,-525.41,15808.34,10.334,,,,
5,2022,3,30,14,14,13,-0.488,-0.192,0.681,46.812,43.754,48.35,-129.547,-636.458,15823.76,10.334,,,,
5,2022,3,30,14,14,13,-0.54,-0.22,0.82,47.346,47.045,48.802,-86.37,-644.698,15805.95,10.334,,,,
5,2022,3,30,14,14,14,-0.533,-0.217,0.928,46.167,45.853,46.973,-20.18,-559.161,15790.47,10.334,,,,
5,2022,3,30,14,14,14,-0.589,-0.191,0.79,43.341,44.881,47.673,-97.082,-534.983,15822.27,10.334,,,,
5,2022,3,30,14,14,15,-0.586,-0.2,0.805,44.743,44.66,46.747,-146.981,-538.81,15834.01,10.334,,,,
5,2022,3,30,14,14,15,-0.561,-0.187,0.743,46.968,48.569,48.463,-51.87,-519.8,15815.18,10.334,,,,
5,2022,3,30,14,14,16,-0.456,-0.195,0.772,46.968,45.521,47.786,-25.978,-622.465,15843.61,10.334,,,,
5,2022,3,30,14,14,16,-0.436,-0.18,0.698,46.411,45.477,48.373,-92.611,-597.712,15887.4,10.334,,,,
5,2022,3,30,14,14,17,-0.415,-0.218,0.823,46.478,45.455,49.254,-168.694,-375.961,15805.08,10.334,,,,
5,2022,3,30,14,14,17,-0.596,-0.227,0.836,46.856,45.632,47.311,-129.909,-446.787,15829.81,10.334,,,,
5,2022,3,30,14,14,18,-0.526,-0.215,0.846,47.079,45.102,46.408,-66.928,-596.031,15835.1,10.334,,,,
5,2022,3,30,14,14,18,-0.535,-0.217,0.844,46.278,46.118,48.463,-26.945,-578.382,15816.25,10.334,,,,
5,2022,3,30,14,14,19,-0.417,-0.169,0.7,45.299,46.272,46.453,-93.137,-590.625,15852.98,10.334,,,,
5,2022,3,30,14,14,19,-0.569,-0.222,0.879,45.9,43.732,47.424,-110.256,-681.307,15852.3,10.334,,,,
5,2022,3,30,14,14,20,-0.547,-0.172,0.762,44.965,45.102,47.786,-171.98,-510.459,15789.48,10.334,,,,
5,2022,3,30,14,14,20,-0.401,-0.237,0.781,45.477,45.875,47.582,-166.084,-523.845,15812.87,10.334,,,,
5,2022,3,30,14,14,21,-0.537,-0.227,0.906,44.498,45.61,46.702,-257.683,-520.717,15831.59,10.334,,,,
5,2022,3,30,14,14,21,-0.591,-0.252,0.968,45.944,45.543,46.476,-228.535,-569.238,15827.34,10.334,,,,
5,2022,3,30,14,14,22,-0.5,-0.211,0.718,45.388,44.837,47.628,-336.075,-567.843,15812.36,10.334,,,,
5,2022,3,30,14,14,22,-0.465,-0.174,0.773,44.365,45.057,47.244,-389.531,-544.052,15888.47,10.334,,,,
5,2022,3,30,14,14,23,-0.609,-0.228,0.889,45.655,46.029,46.273,-356.094,-453.207,15770.29,10.334,,,,
5,2022,3,30,14,14,23,-0.561,-0.237,0.951,46.233,45.764,46.318,-348.847,-529.885,15833.39,10.334,,,,
5,2022,3,30,14,14,24,-0.576,-0.223,0.895,44.543,44.704,48.373,-367.239,-592.446,15840.78,10.334,,,,
5,2022,3,30,14,14,24,-0.464,-0.214,0.767,45.188,44.24,45.098,-370.063,-576.895,15804.49,10.334,,,,
5,2022,3,30,14,14,25,-0.581,-0.209,0.883,45.388,46.25,47.131,-370.452,-614.854,15825.17,10.334,,,,
5,2022,3,30,14,14,25,-0.603,-0.2,0.83,45.032,45.853,46.86,-336.456,-557.055,15824.74,10.334,,,,
5,2022,3,30,14,14,26,-0.583,-0.182,0.772,45.21,44.152,46.611,-320.958,-599.434,15806.94,10.334,,,,
5,2022,3,30,14,14,26,-0.565,-0.221,0.87,45.432,44.174,47.153,-369.071,-540.027,15817.55,10.334,,,,
5,2022,3,30,14,14,27,-0.56,-0.191,0.782,45.432,43.931,45.731,-351.502,-470.303,15812.61,10.334,,,,
5,2022,3,30,14,14,27,-0.553,-0.205,0.79,44.187,46.604,48.373,-352.884,-479.881,15823.35,10.334,,,,
5,2022,3,30,14,14,28,-0.532,-0.199,0.883,44.365,46.206,47.176,-329.768,-519.457,15819.5,10.334,,,,
5,2022,3,30,14,14,28,-0.564,-0.221,0.774,45.566,44.527,46.702,-359.834,-542.398,15794.74,10.334,,,,
5,2022,3,30,14,14,29,-0.453,-0.139,0.652,45.366,45.831,48.011,-362.311,-504.555,15821.21,10.334,,,,
5,2022,3,30,14,14,29,-0.56,-0.189,0.777,44.587,43.556,46.521,-314.787,-522.566,15792.14,10.334,,,,
5,2022,3,30,14,14,30,-0.577,-0.201,0.821,45.633,43.379,46.205,-320.171,-564.963,15830.33,10.334,,,,
5,2022,3,30,14,14,30,-0.59,-0.225,0.863,43.942,43.865,46.544,-334.517,-612.237,15805.15,10.334,,,,
5,2022,3,30,14,14,31,-0.629,-0.229,0.898,45.254,43.997,47.334,-355.392,-530.574,15807.68,10.334,,,,
6,2022,3,30,14,16,46,-0.233,-0.244,0.996,45.877,45.146,46.905,-106.196,-275.118,15837.34,10.334,,,,
6,2022,3,30,14,16,46,-0.212,-0.234,0.864,46.901,45.234,48.079,-66.66,-203.986,15820.1,10.334,,,,
6,2022,3,30,14,16,47,-0.176,-0.202,0.899,46.278,45.19,47.56,-65.494,-327.251,15864.31,10.334,,,,
6,2022,3,30,14,16,47,-0.184,-0.202,0.871,45.521,44.329,47.063,-47.386,-297.174,15831.78,10.334,,,,
6,2022,3,30,14,16,48,-0.184,-0.201,0.859,46.1,44.704,48.124,-72.999,-308.975,15877.7,10.334,,,,
6,2022,3,30,14,16,48,-0.196,-0.161,0.646,44.454,46.537,45.798,-33.603,-290.724,15829.68,10.334,,,,
6,2022,3,30,14,16,49,-0.202,-0.154,0.687,45.833,44.969,47.131,-55.576,-283.822,15842.97,10.334,,,,
6,2022,3,30,14,16,49,-0.132,-0.183,0.822,48.214,48.503,47.74,-23.112,-304.505,15821.94,10.334,,,,
6,2022,3,30,14,16,50,-0.231,-0.261,1.001,45.232,45.521,47.74,-61.314,-315.916,15850.4,10.334,,,,
6,2022,3,30,14,16,50,-0.212,-0.212,0.873,44.431,45.985,46.927,-35.45,-295.041,15815.75,10.334,,,,
6,2022,3,30,14,16,51,-0.194,-0.287,1.071,45.989,47.995,49.299,3.476,-206.657,15821.07,10.334,,,,
6,2022,3,30,14,16,51,-0.133,-0.286,1.147,43.808,45.345,46.521,-21.288,-242.378,15822.83,10.334,,,,
6,2022,3,30,14,16,52,-0.203,-0.216,0.869,46.545,43.533,46.182,-19.93,-321.856,15820.82,10.334,,,,
6,2022,3,30,14,16,52,-0.194,-0.175,0.694,44.587,44.395,48.192,-4.915,-309.834,15824.05,10.334,,,,
6,2022,3,30,14,16,53,-0.14,-0.197,0.75,44.743,44.373,45.776,39.163,-376.626,15840.13,10.334,,,,
6,2022,3,30,14,16,53,-0.204,-0.154,0.609,45.099,44.218,45.572,8.583,-295.283,15827.8,10.334,,,,
6,2022,3,30,14,16,54,-0.223,-0.247,0.978,45.877,46.648,46.137,47.747,-230.014,15835.24,10.334,,,,
6,2022,3,30,14,16,54,-0.105,-0.203,0.499,45.076,46.051,44.466,1.621,-325.184,15848.33,10.334,,,,
6,2022,3,30,14,16,55,-0.17,-0.231,0.775,47.346,43.644,48.147,-7.609,-282.059,15847.55,10.334,,,,
6,2022,3,30,14,16,55,-0.246,-0.18,0.738,44.342,45.389,48.328,3.804,-387.35,15837.44,10.334,,,,
6,2022,3,30,14,16,56,-0.295,-0.151,0.697,47.301,46.493,48.983,17.673,-416.091,15849.97,10.334,,,,
6,2022,3,30,14,16,56,-0.29,-0.172,0.752,44.231,45.676,47.65,1.078,-309.553,15828.05,10.334,,,,
6,2022,3,30,14,16,57,-0.263,-0.22,0.933,45.655,45.3,46.837,-2.753,-289.729,15792.83,10.334,,,,
6,2022,3,30,14,16,57,-0.212,-0.243,1.005,44.298,44.572,47.921,13.022,-307.562,15804.02,10.334,,,,
6,2022,3,30,14,16,58,-0.209,-0.228,0.947,46.968,45.057,45.708,76.762,-274.773,15833.78,10.334,,,,
6,2022,3,30,14,16,58,-0.261,-0.246,0.992,44.765,45.786,47.424,53.931,-275.828,15819.49,10.334,,,,
6,2022,3,30,14,16,59,-0.34,-0.23,0.932,45.455,44.13,44.895,69.18,-254.294,15842.55,10.334,,,,
6,2022,3,30,14,16,59,-0.282,-0.218,0.9,45.188,46.537,48.486,47.564,-265.618,15843.31,10.334,,,,
6,2022,3,30,14,17,0,-0.295,-0.215,0.918,45.655,45.919,46.363,32.163,-242.117,15828.59,10.334,,,,
6,2022,3,30,14,17,0,-0.275,-0.205,0.769,44.498,45.499,47.763,58.369,-231.295,15838.7,10.334,,,,
6,2022,3,30,14,17,1,-0.23,-0.204,0.788,42.874,42.297,47.899,59.088,-227.33,15835.2,10.334,,,,
6,2022,3,30,14,17,1,-0.187,-0.204,0.82,46.167,45.61,50.947,56.598,-180.942,15859.81,10.334,,,,
6,2022,3,30,14,17,2,-0.212,-0.224,0.878,46.189,46.14,43.969,135.946,-201.604,15843.95,10.334,,,,
6,2022,3,30,14,17,2,-0.222,-0.258,0.976,45.099,44.572,44.805,176.652,-237.26,15832.91,10.334,,,,
6,2022,3,30,14,17,3,-0.198,-0.178,0.683,45.366,42.672,48.508,136.099,-140.469,15808.57,10.334,,,,
6,2022,3,30,14,17,3,-0.28,-0.223,0.683,47.012,46.029,47.086,150.287,-284.348,15825.73,10.334,,,,
6,2022,3,30,14,17,4,-0.257,-0.209,0.811,46.567,45.698,45.527,152.152,-272.293,15824.66,10.334,,,,
6,2022,3,30,14,17,4,-0.188,-0.225,0.82,46.122,45.543,46.815,146.609,-236.491,15822.87,10.334,,,,
6,2022,3,30,14,17,5,-0.253,-0.187,0.773,44.898,43.533,48.124,115.523,-271.29,15824.61,10.334,,,,
6,2022,3,30,14,17,5,-0.206,-0.216,0.856,45.633,43.401,48.26,139.351,-314.853,15820.26,10.334,,,,
6,2022,3,30,14,17,6,-0.318,-0.197,0.819,43.63,43.224,47.831,103.748,-196.322,15818.69,10.334,,,,
6,2022,3,30,14,17,6,-0.408,-0.136,0.506,43.03,42.098,48.441,145.589,-207.157,15786.34,10.334,,,,
6,2022,3,30,14,17,7,-0.26,-0.104,0.475,47.012,45.102,49.615,121.101,-234.629,15817.1,10.334,,,,
6,2022,3,30,14,17,7,-0.195,-0.105,0.53,45.989,43.799,46.318,105.807,-214.197,15806.43,10.334,,,,
6,2022,3,30,14,17,8,-0.166,-0.136,0.578,45.343,46.515,46.047,149.764,-204.06,15807.43,10.334,,,,
6,2022,3,30,14,17,8,-0.159,-0.135,0.455,44.075,44.373,48.237,183.504,-261.352,15815.34,10.334,,,,
6,2022,3,30,14,17,9,-0.205,-0.234,0.928,45.432,44.064,45.889,127.315,-281.698,15859.09,10.334,,,,
6,2022,3,30,14,17,9,-0.263,-0.251,1.196,44.854,44.373,48.937,125.729,-268.952,15839.43,10.334,,,,
6,2022,3,30,14,17,10,-0.161,-0.311,1.153,44.787,44.726,47.537,159.048,-338.489,15818.98,10.334,,,,
6,2022,3,30,14,17,10,-0.114,-0.174,0.604,44.654,45.654,47.56,116.089,-279.366,15835.61,10.334,,,,
6,2022,3,30,14,17,11,-0.143,-0.104,0.649,43.341,42.893,47.74,120.375,-344.419,15819.06,10.334,,,,
6,2022,3,30,14,17,11,-0.087,-0.144,0.632,43.942,44.66,50.721,93.563,-264.577,15811.32,10.334,,,,
6,2022,3,30,14,17,12,-0.114,-0.162,0.749,44.031,43.467,48.147,98.67,-312.634,15848.19,10.334,,,,
6,2022,3,30,14,17,12,-0.187,-0.151,0.607,45.499,43.048,45.64,54.948,-304.556,15778,10.334,,,,
6,2022,3,30,14,17,13,-0.163,-0.201,0.882,44.965,44.461,46.724,75.934,-316.29,15816.23,10.334,,,,
6,2022,3,30,14,17,13,-0.214,-0.194,0.786,43.675,44.373,45.731,22.477,-349.035,15816.77,10.334,,,,
6,2022,3,30,14,17,14,-0.206,-0.211,0.762,45.143,45.499,45.595,28.066,-386.244,15835.72,10.334,,,,
6,2022,3,30,14,17,14,-0.176,-0.204,0.862,44.632,45.853,48.102,68.354,-401.702,15803.74,10.334,,,,
6,2022,3,30,14,17,15,-0.203,-0.162,0.681,46.5,44.483,49.818,49.893,-291.354,15854.63,10.334,,,,
6,2022,3,30,14,17,15,-0.17,-0.228,0.873,45.054,43.865,47.131,41.242,-370.495,15811.17,10.334,,,,
6,2022,3,30,14,17,16,-0.278,-0.18,0.713,44.187,45.499,47.921,21.213,-386.484,15835.72,10.334,,,,
6,2022,3,30,14,17,16,-0.219,-0.199,0.859,42.496,43.025,46.25,15.451,-377.044,15831.26,10.334,,,,
6,2022,3,30,14,17,17,-0.136,-0.28,1.077,44.098,45.3,46.408,24.567,-351.78,15851.11,10.334,,,,
6,2022,3,30,14,17,17,-0.252,-0.203,1.167,46.767,44.77,47.311,-5.946,-451.757,15836.58,10.334,,,,
6,2022,3,30,14,17,18,-0.247,-0.319,1.325,44.098,44.726,45.979,26.186,-397.825,15831.36,10.334,,,,
6,2022,3,30,14,17,19,-0.175,-0.265,0.971,45.388,43.379,47.334,17.076,-423.294,15816.09,10.334,,,,
6,2022,3,30,14,17,19,-0.291,-0.282,1.13,45.099,43.6,47.176,21.421,-327.144,15827.81,10.334,,,,
6,2022,3,30,14,17,20,-0.307,-0.309,1.309,44.965,45.146,47.944,22.298,-401.029,15819.7,10.334,,,,
6,2022,3,30,14,17,20,-0.221,-0.211,0.739,47.079,42.076,48.644,20.646,-370.374,15842.29,10.334,,,,
6,2022,3,30,14,17,20,-0.16,-0.185,0.847,46.723,47.642,48.35,14.208,-284.653,15851.62,10.334,,,,
6,2022,3,30,14,17,21,-0.226,-0.151,0.538,46.612,46.626,50.292,49.464,-344.251,15839.57,10.334,,,,
6,2022,3,30,14,17,22,-0.281,-0.122,0.552,48.792,46.339,46.544,23.902,-332.692,15832.48,10.334,,,,
6,2022,3,30,14,17,22,-0.176,-0.181,0.744,44.476,43.202,46.882,7.397,-384.069,15869.96,10.334,,,,
6,2022,3,30,14,17,23,-0.188,-0.243,0.899,47.769,43.975,45.482,47.358,-316.506,15796.21,10.334,,,,
6,2022,3,30,14,17,23,-0.166,-0.222,0.842,47.346,45.256,47.763,50.669,-378.591,15835.61,10.334,,,,
6,2022,3,30,14,17,24,-0.188,-0.203,0.767,43.675,44.373,46.002,-18.295,-442.042,15844.4,10.334,,,,
6,2022,3,30,14,17,24,-0.22,-0.134,0.682,45.566,45.565,48.531,21.823,-469.031,15823.48,10.334,,,,
6,2022,3,30,14,17,25,-0.212,-0.228,0.896,46.367,45.345,47.018,3.761,-443.27,15844.44,10.334,,,,
6,2022,3,30,14,17,25,-0.187,-0.231,0.872,45.432,42.827,45.64,3.409,-335.085,15802.79,10.334,,,,
6,2022,3,30,14,17,26,-0.233,-0.207,0.861,45.744,46.316,47.899,1.596,-381.46,15835.33,10.334,,,,
7,2022,3,30,14,20,33,-0.432,-0.231,1.008,45.165,45.632,44.466,-149.014,-366.696,15836.94,10.325,,,,
7,2022,3,30,14,20,33,-0.481,-0.204,0.93,44.209,44.881,47.763,-73.368,-412.28,15825.82,10.315,,,,
7,2022,3,30,14,20,34,-0.272,-0.051,0.385,44.387,42.827,46.318,-46.395,-284.399,15792.7,10.307,,,,
7,2022,3,30,14,20,34,-0.367,-0.064,0.249,44.098,45.08,46.724,-76.25,-330.129,15836.35,10.32,,,,
7,2022,3,30,14,20,35,-0.389,-0.097,0.271,45.477,47.531,45.798,-116.595,-500.59,15865.07,10.318,,,,
7,2022,3,30,14,20,35,-0.427,-0.135,0.895,44.921,43.136,45.008,-155.016,-480.922,15840.97,10.315,,,,
7,2022,3,30,14,20,36,-0.675,-0.261,0.986,44.231,43.357,47.447,-84.036,-319.857,15802.44,10.329,,,,
7,2022,3,30,14,20,36,-0.496,-0.3,1.197,44.943,46.692,46.295,-177.619,-349.869,15826.61,10.325,,,,
7,2022,3,30,14,20,37,-0.46,-0.098,0.477,45.01,46.427,46.363,-130.388,-368.197,15876.42,10.323,,,,
7,2022,3,30,14,20,37,-0.652,-0.089,0.385,44.231,44.594,45.618,-97.973,-395.349,15813.49,10.329,,,,
7,2022,3,30,14,20,38,-0.52,-0.279,1.048,46.945,45.411,45.053,-161.382,-397.255,15847.19,10.329,,,,
7,2022,3,30,14,20,38,-0.667,-0.268,1.04,45.477,45.742,44.511,-134.567,-379.481,15877.18,10.325,,,,
7,2022,3,30,14,20,39,-0.716,-0.297,0.953,45.41,44.417,46.273,-95.012,-333.227,15843.82,10.329,,,,
7,2022,3,30,14,20,39,-0.533,-0.176,0.669,45.054,45.985,47.176,-71.552,-349.974,15836.71,10.325,,,,
7,2022,3,30,14,20,40,-0.485,-0.059,0.214,45.41,44.461,47.357,-54.361,-318.367,15827.59,10.334,,,,
7,2022,3,30,14,20,40,-0.428,-0.159,0.421,44.854,43.533,47.74,-28.294,-328.162,15852.36,10.334,,,,
7,2022,3,30,14,20,41,-0.352,-0.069,0.37,46.389,47.443,45.798,10.186,-398.182,15842.78,10.334,,,,
7,2022,3,30,14,20,41,-0.491,-0.138,0.425,44.387,45.72,47.266,-37.949,-280.908,15827.5,10.334,,,,
7,2022,3,30,14,20,42,-0.354,-0.121,0.549,44.609,44.218,48.644,-87.143,-427.076,15824.92,10.334,,,,
7,2022,3,30,14,20,42,-0.414,-0.283,0.884,44.12,45.588,45.392,-55.764,-457.719,15824.64,10.334,,,,
7,2022,3,30,14,20,43,-0.483,-0.331,1.422,44.053,44.66,48.757,-30.115,-422.789,15824.9,10.334,,,,
7,2022,3,30,14,20,43,-0.419,-0.259,0.724,45.277,44.417,45.889,-72.696,-488.47,15817.17,10.334,,,,
7,2022,3,30,14,20,44,-0.502,-0.111,1.337,44.743,45.19,48.305,-89.377,-428.828,15859.24,10.334,,,,
7,2022,3,30,14,20,44,-0.43,-0.168,0.566,44.854,45.035,46.227,-81.384,-526.255,15847.85,10.334,,,,
7,2022,3,30,14,20,45,-0.408,-0.13,0.478,45.032,44.991,46.024,-158.662,-474.869,15850.86,10.334,,,,
7,2022,3,30,14,20,45,-0.388,-0.089,0.187,45.01,44.859,46.453,-115.576,-407.257,15853.69,10.334,,,,
7,2022,3,30,14,20,46,-0.383,-0.159,0.8,47.279,45.521,47.763,-67.752,-458.329,15830.07,10.329,,,,
7,2022,3,30,14,20,46,-0.356,-0.172,0.763,43.764,44.903,46.34,-91.113,-476.931,15826.95,10.334,,,,
7,2022,3,30,14,20,47,-0.401,-0.1,0.608,44.609,44.417,47.695,-57.9,-478.441,15837.3,10.334,,,,
7,2022,3,30,14,20,47,-0.403,-0.135,0.504,44.698,44.439,45.979,-64.54,-549.962,15832.28,10.334,,,,
7,2022,3,30,14,20,48,-0.398,-0.133,0.496,45.41,44.947,48.305,-56.299,-524.12,15838.11,10.334,,,,
7,2022,3,30,14,20,48,-0.585,-0.13,0.693,45.677,45.565,44.669,-44.499,-493.555,15813.29,10.334,,,,
7,2022,3,30,14,20,49,-0.535,-0.095,0.326,43.052,45.411,45.843,-46.035,-425.43,15836.36,10.334,,,,
7,2022,3,30,14,20,49,-0.589,-0.028,0.199,45.788,44.262,48.508,-75.33,-585.141,15900.91,10.334,,,,
7,2022,3,30,14,20,50,-0.48,-0.112,0.455,44.654,45.654,46.34,-119.699,-542.35,15838.38,10.334,,,,
7,2022,3,30,14,20,50,-0.307,-0.216,0.805,43.03,43.865,48.17,-110.668,-604.031,15809.2,10.334,,,,
7,2022,3,30,14,20,51,-0.493,-0.242,0.907,42.651,45.323,47.582,-44.835,-590.116,15834.73,10.334,,,,
7,2022,3,30,14,20,51,-0.628,-0.098,0.411,46.5,47.112,46.453,-86.801,-542.846,15826.13,10.334,,,,
7,2022,3,30,14,20,52,-0.555,-0.044,0.235,45.254,45.057,46.431,-74.267,-533.611,15854.27,10.334,,,,
7,2022,3,30,14,20,52,-0.513,-0.133,0.375,43.274,45.234,46.927,-20.969,-480.01,15853.07,10.334,,,,
7,2022,3,30,14,20,53,-0.657,-0.284,1.303,44.387,45.853,45.911,-103.336,-487.099,15825.98,10.334,,,,
7,2022,3,30,14,20,53,-0.57,-0.087,0.466,42.006,43.909,46.002,-42.436,-552.153,15778.33,10.334,,,,
7,2022,3,30,14,20,54,-0.577,-0.205,0.748,45.855,44.572,46.927,-118.56,-574.693,15818.39,10.334,,,,
7,2022,3,30,14,20,54,-0.62,-0.222,0.6,46.211,46.339,48.124,9.996,-563.785,15808.59,10.334,,,,
7,2022,3,30,14,20,55,-0.517,-0.312,1.221,45.366,43.003,47.402,22.551,-555.29,15859.31,10.334,,,,
7,2022,3,30,14,20,55,-0.588,-0.214,0.93,46.189,44.108,46.792,-39.961,-623.134,15833.61,10.334,,,,
7,2022,3,30,14,20,56,-0.462,-0.303,0.303,45.299,47.222,45.076,-48.306,-491.335,15864.97,10.334,,,,
7,2022,3,30,14,20,56,-0.449,-0.212,0.718,44.075,45.3,48.847,-18.237,-443.791,15858.43,10.334,,,,
7,2022,3,30,14,20,57,-0.368,-0.129,0.524,46.389,43.732,48.689,45.483,-360.969,15807.86,10.334,,,,
7,2022,3,30,14,20,57,-0.445,-0.136,0.476,44.164,44.019,46.114,71.013,-306.636,15854.06,10.334,,,,
7,2022,3,30,14,20,58,-0.745,-0.227,1.067,46.1,45.521,47.944,-14.962,-268.188,15870.16,10.334,,,,
7,2022,3,30,14,20,58,-0.516,-0.301,1.266,45.588,44.991,47.786,34.777,-357.715,15866.94,10.334,,,,
7,2022,3,30,14,20,59,-0.712,-0.142,0.48,44.409,46.051,46.498,65.388,-341.691,15823.53,10.334,,,,
7,2022,3,30,14,20,59,-0.409,-0.229,1.098,44.075,44.064,45.256,69.241,-427.182,15832.21,10.334,,,,
7,2022,3,30,14,21,0,-0.324,-0.07,0.37,45.811,45.345,46.702,-7.897,-404.043,15806.29,10.334,,,,
7,2022,3,30,14,21,0,-0.439,-0.135,0.441,43.653,42.142,46.95,-52.576,-491.587,15827.25,10.334,,,,
7,2022,3,30,14,21,1,-0.462,-0.082,0.117,45.165,43.158,48.937,-25.487,-424.505,15847.79,10.334,,,,
7,2022,3,30,14,21,1,-0.359,0.015,-0.118,44.365,45.013,47.402,-106.445,-439.273,15836.27,10.334,,,,
7,2022,3,30,14,21,2,-0.512,-0.079,0.4,44.787,43.843,45.46,-98.167,-569.282,15825.17,10.334,,,,
7,2022,3,30,14,21,2,-0.312,-0.062,0.137,45.01,42.783,46.024,-154.054,-394.385,15865.43,10.334,,,,
7,2022,3,30,14,21,3,-0.535,-0.087,0.384,43.185,44.947,47.153,-90.635,-523.201,15828.92,10.334,,,,
7,2022,3,30,14,21,3,-0.422,-0.108,0.43,43.452,43.953,46.566,-92.62,-548.373,15864.23,10.334,,,,
7,2022,3,30,14,21,4,-0.426,-0.119,0.563,44.431,43.644,47.74,-73.763,-482.264,15782.49,10.334,,,,
7,2022,3,30,14,21,4,-0.409,-0.098,0.514,45.432,47.443,48.305,-80.49,-608.69,15825.31,10.334,,,,
7,2022,3,30,14,21,5,-0.542,-0.231,1.042,45.099,45.013,47.921,-77.629,-503.226,15897.16,10.334,,,,
7,2022,3,30,14,21,5,-0.485,-0.218,0.897,46.589,45.897,49.073,-69.702,-574.011,15840.71,10.334,,,,
7,2022,3,30,14,21,6,-0.583,-0.309,1.106,43.964,48.105,46.634,60.975,-541.692,15776.8,10.334,,,,
7,2022,3,30,14,21,6,-0.634,-0.268,1.017,45.054,44.815,46.86,-5.713,-743.846,15843.79,10.334,,,,
7,2022,3,30,14,21,7,-0.532,-0.384,1.288,44.142,44.572,46.679,-52.321,-572.248,15825.26,10.334,,,,
7,2022,3,30,14,21,7,-0.816,-0.331,1.411,45.076,45.61,45.663,-102.233,-559.358,15828.41,10.334,,,,
7,2022,3,30,14,21,8,-0.382,-0.107,0.396,44.387,44.505,46.769,-32.12,-496.077,15823.92,10.334,,,,
7,2022,3,30,14,21,8,-0.403,-0.162,0.479,44.142,44.616,45.979,-34.405,-439.034,15820.33,10.334,,,,
7,2022,3,30,14,21,9,-0.433,-0.085,0.153,44.209,44.461,47.853,-61.575,-439.083,15870.88,10.334,,,,
7,2022,3,30,14,21,9,-0.609,-0.057,0.254,45.477,44.196,45.211,-59.189,-531.444,15849.96,10.334,,,,
7,2022,3,30,14,21,10,-0.49,-0.218,0.919,43.653,45.61,45.843,-96.292,-427.151,15838.63,10.334,,,,
7,2022,3,30,14,21,10,-0.432,-0.249,0.937,44.409,45.013,47.357,-54.868,-540.19,15800.11,10.334,,,,
7,2022,3,30,14,21,11,-0.56,-0.076,0.621,44.164,42.407,47.447,-82.906,-548.002,15833.94,10.334,,,,
7,2022,3,30,14,21,11,-0.451,-0.109,0.409,43.808,45.72,47.108,-123.094,-478.052,15826.95,10.334,,,,
7,2022,3,30,14,21,12,-0.443,-0.159,0.581,44.164,45.146,47.04,-70.293,-581.657,15845.99,10.334,,,,
