Desktop_Software_Build_Version,2.0
#;Jahr;Monat;Tag;Stunde;Minute;Sekunde;VelX;VelY;VelZ;SNR1;SNR2;SNR3;AccX;AccY;AccZ;Temp
();();();();();();();(m/s);(m/s);(m/s);(dB);(dB);(dB);(cnts);(cnts);(cnts);(° C)
06;2025;09;30;13;44;09;0,936;-0,044;0,092;22,516;22,418;22,402;1686,454;-3050,741;14590,2;9,246
06;2025;09;30;13;44;09;0,951;-0,015;0,054;21,871;21,115;23,87;-215,47;626,048;15485,97;9,246
06;2025;09;30;13;44;10;0,852;-0,059;-0,197;21,893;22,838;25,383;-1317,983;-253,141;16980,09;9,246
06;2025;09;30;13;44;10;0,902;-0,045;0,04;22,494;20,32;22,312;1212,466;-429,172;13926,35;9,246
06;2025;09;30;13;44;11;1,014;-0,108;-0,054;25,008;21,093;25,587;2833,469;-1277,173;12687,25;9,246
06;2025;09;30;13;44;11;0,881;-0,047;0,199;20,247;21,137;23,802;2257,669;941,059;13925,67;9,246
06;2025;09;30;13;44;12;0,712;0,006;0,081;19,913;22,131;21,702;-1120,216;1073,962;16372,49;9,246
06;2025;09;30;13;44;12;1,051;-0,178;-0,017;24,14;22,705;26,016;333,497;492,777;15655,71;9,246
06;2025;09;30;13;44;13;0,905;-0,15;-0,176;21,025;20,276;23,825;2110,958;-89,518;14593,75;9,246
06;2025;09;30;13;44;13;1,116;-0,08;-0,057;19,067;22,109;24,096;4509,652;-2164,008;13550,94;9,246
06;2025;09;30;13;44;14;0,979;-0,101;-0,234;22,538;20,629;24,909;967,33;-859,447;14186,43;9,246
06;2025;09;30;13;44;14;0,929;-0,134;-0,058;17,554;20,143;27,845;20,93;797,799;15544,84;9,246
06;2025;09;30;13;44;15;0,861;-0,08;0,028;20,692;24,009;25,541;4452,56;1171,466;13137,04;9,246
06;2025;09;30;13;44;15;0,89;-0,128;0,288;21,359;24,009;23,622;5365,573;314,128;11404,28;9,246
06;2025;09;30;13;44;16;0,829;-0,057;-0,133;23,829;22,462;23,915;1204,683;182,098;15442,25;9,246
06;2025;09;30;13;44;16;0,856;-0,069;-0,211;17,577;21,071;24,683;1180,929;531,019;14597,3;9,246
06;2025;09;30;13;44;17;0,865;-0,028;-0,174;22,783;18,973;25,722;1047,158;460,986;13996,91;9,246
06;2025;09;30;13;44;17;0,97;-0,047;-0,201;19,868;20,32;22,018;-2546,089;1535,892;16185,56;9,246
06;2025;09;30;13;44;18;0,638;0,071;0,136;23,895;20,232;23,373;840,591;866,756;14931,65;9,246
06;2025;09;30;13;44;18;1,022;-0,081;-0,541;22,738;20,099;22,989;1638,565;-253,507;13960,16;9,246
06;2025;09;30;13;44;19;0,916;0,057;0,526;20,669;20,364;23,78;5642,004;-441,909;12364,73;9,246
06;2025;09;30;13;44;19;0,618;-0,147;-0,073;22,916;21,358;21,951;-1851,235;953,451;17303,01;9,246
06;2025;09;30;13;44;20;0,941;-0,085;0,031;25,03;19,127;21,364;-1167,737;-251,557;16102,05;9,246
06;2025;09;30;13;44;20;1,046;-0,106;-0,026;23,651;23,39;21,973;-2252,166;1045,031;16302,01;9,246
06;2025;09;30;13;44;21;1,039;-0,02;0,012;22,116;20,254;21,07;904,023;538,617;15373,62;9,246
06;2025;09;30;13;44;21;1,024;-0,106;-0,326;21,737;20,828;24,322;-1661,27;300,911;16768,44;9,246
06;2025;09;30;13;44;22;1,067;-0,148;-0,063;20,959;18,774;20,438;-1091,427;-1516,778;16386,73;9,246
06;2025;09;30;13;44;22;1,045;-0,109;-0,209;22,983;23,125;24,051;-3295,501;-711,633;17331,47;9,246
06;2025;09;30;13;44;23;0,649;-0,041;-0,158;23,183;25,798;26,174;-2217,917;2468,631;17046,77;9,246
06;2025;09;30;13;44;23;1,007;-0,035;-0,074;23,806;22,462;24,051;-213,517;766,588;15410,31;9,246
06;2025;09;30;13;44;24;0,953;0,031;0,02;22,85;23,28;24,006;3490,423;77;12693,67;9,246
06;2025;09;30;13;44;24;0,85;-0,017;-0,056;21,448;21,734;21,68;247,425;1462,725;13395,69;9,246
06;2025;09;30;13;44;25;0,892;-0,017;-0,115;21,159;22,418;24,344;-1422,141;614,063;15758,33;9,246
06;2025;09;30;13;44;25;0,886;-0,123;-0,006;20,224;22,396;21,544;-1892,217;-287,205;16696,44;9,246
06;2025;09;30;13;44;26;0,965;-0,037;-0,42;20,491;21,38;21,747;-1709,585;1787,169;16445,27;9,246
06;2025;09;30;13;44;26;0,689;-0,121;0,135;21,893;23,721;23,102;-1476,594;-851,143;15941,02;9,246
06;2025;09;30;13;44;27;0,792;-0,094;0,016;23,962;22,153;22,967;-2172,488;205,799;16561,09;9,246
06;2025;09;30;13;44;27;1,041;-0,051;0,013;26,298;21,712;22,764;1393,814;326,388;15145,23;9,246
06;2025;09;30;13;44;28;0,915;-0,202;-0,234;21,203;25,466;23,486;160,232;632,345;15581,34;9,246
06;2025;09;30;13;44;28;0,61;-0,065;-0,635;23,094;22,617;22,809;-1638,331;1213,477;16587,58;9,246
06;2025;09;30;13;44;29;0,837;-0,09;0,055;22,672;22,418;22,47;-2286,902;1188,343;16213,41;9,246
06;2025;09;30;13;44;29;0,842;-0,073;0,113;22,138;22,308;22,831;-3637,005;-627,521;17588;9,246
06;2025;09;30;13;44;30;1,15;-0,101;-0,164;23,695;22,507;24,186;3402,408;2756,814;12963,83;9,246
06;2025;09;30;13;44;30;1,095;-0,098;-0,004;22,338;19,105;25,903;4456,979;-1698,665;12557,3;9,246
06;2025;09;30;13;44;31;1,07;-0,185;-0,183;20,536;21,159;26,196;-443,754;449,275;15706,11;9,246
06;2025;09;30;13;43;10;1,083;0,012;0,119;20,247;20,961;23,125;-828,989;1220,518;15602;9,246
06;2025;09;30;13;43;11;0,948;-0,033;-0,092;20,959;22,109;26,806;33,851;-1859,365;13937,42;9,246
06;2025;09;30;13;43;11;0,872;-0,021;-0,209;20,158;20,806;24,344;664,921;-146,923;14666,11;9,246
06;2025;09;30;13;43;12;0,621;-0,016;-0,244;21,982;24,406;24,593;2525,386;-891,397;14270,36;9,246
06;2025;09;30;13;43;12;0,67;0,072;0,275;24,207;19,348;22,199;-1832,3;-303,519;17202,01;9,246
06;2025;09;30;13;43;13;0,54;0,092;-0,157;24,363;22,33;22,154;-1750,604;1754,397;17043,91;9,246
06;2025;09;30;13;43;13;0,688;-0,006;-0,141;23,25;18,619;24,277;732,417;-1548,624;14435,13;9,246
06;2025;09;30;13;43;14;0,904;-0,033;-0,145;21,315;21,424;26,309;-1115,922;-183,712;15428,77;9,246
06;2025;09;30;13;43;14;0,826;0,021;-0,361;21,07;20,077;22,493;-1268,277;56,937;15913,57;9,246
06;2025;09;30;13;43;15;0,335;0,018;-0,162;19,29;23,169;22,696;-574,802;-1297,038;16357,25;9,246
06;2025;09;30;13;43;15;0,901;-0,003;0,462;21,315;21,513;23,486;951,866;-301,43;13777,54;9,246
06;2025;09;30;13;43;16;0,88;0,035;-0,393;21,137;20,872;22,335;326,792;-178,902;15443,94;9,246
06;2025;09;30;13;43;16;0,807;-0,041;-0,102;23,094;20,077;23,441;-1585,134;-1148,837;16135,98;9,246
06;2025;09;30;13;43;17;0,85;-0,045;-0,017;21,025;21,866;24,096;-798,07;-577,179;15972,15;9,246
06;2025;09;30;13;43;17;0,92;-0,024;0,002;20,247;18,862;24,57;-33,423;-848,528;15560,45;9,246
06;2025;09;30;13;43;18;0,811;-0,1;-0,317;23,139;24,671;23,599;1723,87;-2352,432;15175,87;9,246
06;2025;09;30;13;43;18;0,909;0,104;0,08;22,227;18,995;27,913;2421,469;-1442,818;13202,51;9,246
06;2025;09;30;13;43;19;0,589;-0,103;0,093;22,049;20,099;25,699;9,29;-144,476;15865,12;9,246
06;2025;09;30;13;43;19;0,759;-0,031;0,114;18,378;18,222;21,228;-3345,516;-1245,178;17782,16;9,246
06;2025;09;30;13;43;20;0,744;-0,099;0,074;21,025;19,481;25,496;-638,315;-1363,654;15554,25;9,246
06;2025;09;30;13;43;20;0,714;-0,052;0,658;21,626;20,961;22,357;-1841,972;827,021;16226,25;9,246
06;2025;09;30;13;43;21;0,659;0,003;0,166;20,914;25,577;20,551;382,472;-1137,102;15141,03;9,246
06;2025;09;30;13;43;21;0,744;-0,044;0,206;21,181;20,342;21,454;-255,644;-1296,111;15783,13;9,246
06;2025;09;30;13;43;22;0,71;-0,124;-0,114;21,648;22,617;21,973;-831,59;105,272;14241,67;9,246
06;2025;09;30;13;43;22;0,497;-0,011;0,174;21,07;20,74;22,289;1443,734;-1684,655;15156;9,246
06;2025;09;30;13;43;23;0,73;-0,022;0,141;23,228;18,686;25,067;-2374,7;-86,594;17956,36;9,246
06;2025;09;30;13;43;23;0,7;-0,026;-0,187;22,983;24,009;21,657;-5992,296;3981,878;19014,83;9,246
06;2025;09;30;13;43;24;0,575;0,008;0,061;17,688;20,121;23,26;1263,559;-2742,28;13864,22;9,246
06;2025;09;30;13;43;24;0,598;0,045;0,152;19,357;25,002;21,047;-1433,63;274,22;15596,36;9,246
06;2025;09;30;13;43;25;0,52;0,028;0,115;22,583;20,165;23,373;-327,461;-1439,438;15519,87;9,246
06;2025;09;30;13;43;25;0,88;-0,061;-0,013;17,999;25,113;22,651;-128,711;-807,399;15872,82;9,246
06;2025;09;30;13;43;26;0,851;-0,042;-0,2;22,338;18,288;23,893;-1385,379;-496,508;16486,29;9,246
06;2025;09;30;13;43;26;1,006;-0,028;-0,036;20,291;20,961;21,454;242,458;-952,868;15324,79;9,246
06;2025;09;30;13;43;27;1,103;-0,121;0,01;20,647;16,808;20,596;-890,581;-506,925;15940,82;9,246
06;2025;09;30;13;43;27;1,138;-0,132;-0,219;23,495;22,948;23,306;-854,161;-728,582;15690,19;9,246
06;2025;09;30;13;43;28;0,931;-0,125;-0,035;21,871;20,276;24,977;-717,295;-26,206;15844,38;9,246
06;2025;09;30;13;43;28;0,944;-0,174;-0,294;21,648;20,961;24,774;-693,812;-1062,421;15767,15;9,246
06;2025;09;30;13;43;29;0,986;-0,192;-0,502;18,066;19,172;21,838;-550,273;-280,147;15755,03;9,246
06;2025;09;30;13;43;29;0,662;0,024;0,2;21,515;19,127;21,567;-428,876;-268,286;15652,63;9,246
06;2025;09;30;13;43;30;0,781;-0,142;-0,039;21,849;22,617;21,747;-930,02;-581,162;16008,12;9,246
06;2025;09;30;13;43;30;0,64;-0,015;-0,192;22,694;24,318;23,938;-152,287;-784,257;15422,03;9,246
06;2025;09;30;13;43;31;0,707;-0,019;-0,043;18,044;22,286;22,222;-242,836;-828,48;15605,06;9,246
06;2025;09;30;13;43;31;0,754;-0,056;0,046;19,401;21,336;25,361;-271,729;-183,72;15596,39;9,246
06;2025;09;30;13;43;32;0,9;-0,031;0,016;21,537;21,204;24,119;4063,963;-1847,13;13660,64;9,246
06;2025;09;30;13;43;32;1,011;-0,028;0,153;23,651;19,282;24,615;3537,026;-2408,652;13673,34;9,246
06;2025;09;30;13;43;33;0,997;-0,056;-0,187;21,804;18,376;21,838;974,906;179,506;14291,92;9,246
06;2025;09;30;13;43;33;0,403;0,022;0,504;22,538;22,529;28,409;50,954;-1296,347;15296,46;9,246
06;2025;09;30;13;43;34;0,643;0,021;-0,034;22,36;20,806;23,599;1881,994;-184,441;15219,34;9,246
06;2025;09;30;13;43;34;0,413;-0,084;-0,106;19,245;21,27;23,035;10,342;445,554;15823,16;9,246
06;2025;09;30;13;43;35;0,929;-0,077;-0,339;16,931;18,973;23,78;-584,225;915,743;15875,69;9,246
06;2025;09;30;13;43;35;0,905;0,072;-0,048;22,894;20,916;23,915;-1793,762;-2181,555;16613,73;9,246
06;2025;09;30;13;43;36;0,871;-0,063;-0,178;23,584;20,607;25,564;3531,637;-1843,463;13118,03;9,246
06;2025;09;30;13;43;36;0,837;0,106;-0,314;19,579;20,696;26,061;-500,44;-1620,224;15790,99;9,246
06;2025;09;30;13;43;37;0,573;-0,204;-0,292;25,23;21,159;22,628;-661,355;892,171;15491,98;9,246
06;2025;09;30;13;43;37;0,805;-0,158;-0,172;20,603;22,264;23,328;-1261,197;-669,062;16235,15;9,246
06;2025;09;30;13;43;38;0,894;-0,034;0,633;22,872;21,756;23,486;-583,031;-1000,23;15621,83;9,246
06;2025;09;30;13;43;38;0,967;-0,172;-0,166;19,868;24,185;22,809;-754,038;-1040,97;15805,58;9,246
06;2025;09;30;13;43;39;0,876;-0,094;-0,189;22,294;21,756;22,448;550,506;2,95;15660,92;9,246
06;2025;09;30;13;43;39;0,997;-0,029;0,323;21,871;20,475;22,944;-2220,065;-460,568;16726,68;9,246
06;2025;09;30;13;43;40;1,061;-0,061;0,031;20,669;21,999;26,287;-840,496;-270,46;14514,41;9,246
07;2025;09;30;13;50;07;1,183;0,014;-0,014;23,673;22,175;22,831;-380,416;-476,478;15683,82;9,209
07;2025;09;30;13;50;08;1,056;0,004;-0,05;22,138;22,242;21,815;-446,509;-385,987;15789,02;9,209
07;2025;09;30;13;50;08;0,984;-0,07;0,004;22,538;19,657;21,815;-655,124;-274,747;15862,87;9,209
07;2025;09;30;13;50;09;1,16;-0,06;-0,089;24,007;19,194;24,638;-542,281;-280,902;15921,08;9,209
07;2025;09;30;13;50;09;1,126;-0,056;-0,086;23,117;20,983;23,373;-710,482;-261,212;15832,86;9,209
07;2025;09;30;13;50;10;1,122;-0,067;0,026;25,942;22,75;26,264;-662,563;-217,125;15805,82;9,209
07;2025;09;30;13;50;10;1,21;-0,054;0,015;20,491;22,352;25,022;-475,372;-443,464;15797,45;9,209
07;2025;09;30;13;50;11;1,201;-0,012;-0,114;24,452;21,38;25,993;-602,778;-381,176;15804,8;9,209
07;2025;09;30;13;50;11;1,095;-0,09;-0,002;21,715;19,459;21,996;-744,055;-20,85;15780,53;9,209
07;2025;09;30;13;50;12;1,193;-0,045;-0,069;23,05;20,806;24,186;-642,785;-267,776;15844,75;9,209
07;2025;09;30;13;50;12;1,143;-0,021;0,077;22,004;22,44;21,364;-738,435;-246,593;15809,71;9,209
07;2025;09;30;13;50;13;1,107;-0,058;-0,073;21,07;21,115;22,312;-700,332;-167,604;15850,91;9,209
07;2025;09;30;13;50;13;1,214;-0,068;-0,036;18,177;18,133;23,419;-574,131;-366,563;15814,28;9,209
07;2025;09;30;13;50;14;1,144;-0,114;-0,045;22,939;20,74;22,741;-856,351;-55,449;15824,77;9,209
07;2025;09;30;13;50;14;1,083;-0,09;0,043;20,469;18,796;23,825;-550,992;-439,948;15886,48;9,209
07;2025;09;30;13;50;15;0,947;-0,087;-0,067;19,112;24,715;22,425;-785,613;-246,129;15768,23;9,209
07;2025;09;30;13;50;15;1,239;-0,008;-0,089;25,097;22,595;25,609;-824,129;-85,4;15781,61;9,209
07;2025;09;30;13;50;16;1,189;-0,045;0,023;25,408;19,591;22,673;-680,02;-233,136;15840,1;9,209
07;2025;09;30;13;50;16;1,138;-0,081;-0,019;21,025;22,131;24,232;-593,838;-326,909;15895,85;9,209
07;2025;09;30;13;50;17;1,188;-0,112;-0,12;23,028;23,589;23,26;-568,29;-280,207;15787,03;9,209
07;2025;09;30;13;50;17;1,105;-0,048;-0,052;20,87;25,135;22,854;-696,609;-134,995;15828,33;9,209
07;2025;09;30;13;50;18;1,201;-0,009;0,012;20,981;22,595;23,351;-814,09;-233,585;15853,99;9,209
07;2025;09;30;13;50;18;1,274;-0,06;-0,057;23,473;26,151;23,893;-723,3;-351,253;15683,57;9,209
07;2025;09;30;13;50;19;1,211;-0,066;0,018;23,606;18,862;20,302;-1287,084;527,401;16020,04;9,209
07;2025;09;30;13;50;19;1,167;-0,099;-0,051;20,825;19,812;20,212;-590,29;-296,853;15778,73;9,209
07;2025;09;30;13;50;20;1,143;-0,118;-0,01;21,826;21,91;21,815;-521,699;-295,796;15719,33;9,209
07;2025;09;30;13;50;20;1,11;-0,133;0,02;21,381;20,872;25,925;-646,429;-391,965;15814,67;9,209
07;2025;09;30;13;50;21;1,044;-0,107;-0,196;19,913;22,352;19,647;-756,715;-100,835;15889,68;9,209
07;2025;09;30;13;50;21;1,145;-0,046;-0,021;22,16;21,579;23,08;-746,394;-150,256;15839,99;9,209
07;2025;09;30;13;50;22;1,123;-0,091;-0,142;21,248;21,38;22,741;-738,808;-268,891;15858,69;9,209
07;2025;09;30;13;50;22;1,101;-0,062;-0,031;22,004;19,194;25,203;-852,391;-127,389;15791,48;9,209
07;2025;09;30;13;50;23;1,155;-0,057;-0,071;25,853;20,188;22,402;-710,831;-210,456;15825,66;9,209
07;2025;09;30;13;50;23;1,257;-0,113;-0,216;20,87;24,229;21,138;-683,77;-175,216;15856,49;9,209
07;2025;09;30;13;50;24;1,027;0,02;0,066;23,005;19,282;21,612;-669,684;-128,477;15852,24;9,209
07;2025;09;30;13;50;24;1,189;-0,118;-0,053;23,94;21,999;21,183;-663,095;-47,086;15817,65;9,209
07;2025;09;30;13;50;25;1,141;-0,192;-0,227;22,961;21,204;23,215;-681,817;-123,793;15690,12;9,209
07;2025;09;30;13;50;25;1,201;-0,154;-0,061;21,226;23,213;25,383;-576,923;-221,942;15848,27;9,209
07;2025;09;30;13;50;26;1,372;-0,076;-0,174;20,536;23,986;24,841;-600,906;-33,845;15636,58;9,209
07;2025;09;30;13;50;26;1,118;-0,048;-0,087;22,449;22,109;23,419;-663,633;-96,475;15743,09;9,209
07;2025;09;30;13;50;27;1,102;-0,148;-0,129;20,825;19,922;26,354;-666,425;-334,742;15727,9;9,209
07;2025;09;30;13;50;27;1,045;-0,094;-0,069;22,916;22,087;24,593;-715,703;-111,776;15757,03;9,209
07;2025;09;30;13;50;28;1,093;-0,142;-0,091;23,495;22,396;22,086;-796,275;0,574;15817,83;9,209
07;2025;09;30;13;50;28;1,074;-0,098;0,085;20,113;23,037;24,796;-793,939;-33,42;15815;9,209
07;2025;09;30;13;50;29;0,932;-0,024;0,049;21,893;22,595;23,915;-630,619;-442,965;15761,87;9,209
07;2025;09;30;13;50;29;1,135;-0,011;-0,09;21,359;21,292;26,106;-712,348;-338,618;15857,1;9,209
07;2025;09;30;13;50;30;1,191;-0,092;0,034;21,871;22,507;21,522;-875,202;-32,206;15930,36;9,209
07;2025;09;30;13;50;30;0,994;-0,093;-0,436;21,871;23,699;23,419;-622,479;-291,774;15742,04;9,209
07;2025;09;30;13;50;31;1,233;-0,108;-0,145;22,116;18,708;23,328;-796,113;-61,234;15830,93;9,209
07;2025;09;30;13;50;31;1,171;-0,12;-0,058;22,205;25,864;24,57;-671,555;-326,694;15676,32;9,209
07;2025;09;30;13;50;32;1,141;-0,048;-0,085;22,405;21,579;23,193;-758,128;-231,551;15858;9,209
07;2025;09;30;13;50;32;1,24;-0,026;-0,135;23,895;18,818;26,151;-962,406;-55,579;15801,54;9,209
07;2025;09;30;13;50;33;1,049;-0,102;-0,19;23,895;21,424;24,728;-792,248;-400,217;15894,99;9,209
07;2025;09;30;13;50;33;1,106;-0,081;-0,054;23,495;22,242;23,69;-834,206;-189,188;15753,74;9,209
07;2025;09;30;13;50;34;1,196;-0,074;-0,082;20,647;20,143;21,499;-659,551;-246,246;15850,35;9,209
07;2025;09;30;13;50;34;1,136;-0,075;0,031;21,671;19,525;25,858;-914,325;-187,26;15762,78;9,209
07;2025;09;30;13;50;35;1,065;-0,108;-0,064;22,783;22,75;24,615;-901,29;-200,804;15843,33;9,209
07;2025;09;30;13;50;35;1,155;-0,009;0,03;20,647;22,043;24,593;-489,698;-556,548;15769,73;9,209
07;2025;09;30;13;50;36;1,179;-0,05;0,083;23,005;19,702;24,322;-800,825;-155,227;15844,6;9,209
07;2025;09;30;13;50;36;1,126;-0,043;-0,082;21,96;21,071;24,593;-732,545;107,53;15773,68;9,209
07;2025;09;30;13;50;37;0,959;-0,129;0,027;21,938;18,929;21,138;-871,122;23,569;15795,35;9,209
07;2025;09;30;13;48;57;0,856;-0,002;-0,199;21,448;21,977;25,564;-397,671;670,173;15368,44;9,209
07;2025;09;30;13;48;57;0,882;0,087;0,047;22,783;19,812;22,56;-827,956;-581,3;16024,21;9,209
07;2025;09;30;13;48;58;0,747;-0,104;0,046;21,604;21,954;22,651;-9,783;1025,722;14918,93;9,209
07;2025;09;30;13;48;58;0,765;0,104;0,127;20,38;21,932;26,354;-1638,953;-1083,911;16482,55;9,209
07;2025;09;30;13;48;59;0,821;0,013;0,01;21,938;20,453;23,464;-548,872;-761;15837,34;9,209
07;2025;09;30;13;48;59;0,935;0,116;-0,076;22,071;23,39;22,244;-661,151;27,215;15923,48;9,209
07;2025;09;30;13;49;00;0,998;0,133;-0,001;21,782;20,828;26,716;-904,566;-206,069;15971,16;9,209
07;2025;09;30;13;49;00;1,093;0,112;0,049;22,049;21,137;23,757;-996,231;452,308;15839,6;9,209
07;2025;09;30;13;49;01;1,097;0,077;0,155;24,852;21,999;21,951;-538,262;-1456,576;16062,37;9,209
07;2025;09;30;13;49;01;0,882;0,149;-0,022;22,027;19,414;23,915;-370,431;-501,695;15885,16;9,209
07;2025;09;30;13;49;02;1,154;0,019;-0,298;21,982;21,712;23,08;-258,115;995,823;15269,02;9,209
07;2025;09;30;13;49;02;1,169;0,065;-0,141;23,339;21,159;23,419;-332,832;83,102;15606,72;9,209
07;2025;09;30;13;49;03;1,05;0,117;-0,107;19,668;19,68;22,719;-420,794;-565,035;15799,67;9,209
07;2025;09;30;13;49;03;0,841;0,048;0,007;23,272;25,113;26,603;-679,545;-647,129;15969,5;9,209
07;2025;09;30;13;49;04;1,014;0,061;-0,519;21,849;20,938;20,957;-348,003;361,406;15529,44;9,209
07;2025;09;30;13;49;04;1,147;0,115;-0,145;21,782;22,683;22,289;-593,529;-873,825;15883,61;9,209
07;2025;09;30;13;49;05;1,181;0,087;-0,198;20,781;21,27;23,848;-538,466;-1057,872;15844,93;9,209
07;2025;09;30;13;49;05;1,044;0,071;-0,024;22,538;22,308;22,131;-640,175;-683,41;15654,13;9,209
07;2025;09;30;13;49;06;1,16;0,144;0,061;22,383;19,392;26,106;-220,879;-1242,868;15622,18;9,209
07;2025;09;30;13;49;06;1,099;0,048;-0,074;21,938;20,254;22,267;-487,616;671,518;15908,14;9,209
07;2025;09;30;13;49;07;1,095;0,072;-0,017;22,227;21,623;21,251;-461,908;282,93;15585,61;9,209
07;2025;09;30;13;49;07;1,129;0,068;0,069;22,405;20,055;24,254;-780,804;-841,73;16030,9;9,209
07;2025;09;30;13;49;08;1,023;0,065;0,123;24,14;21,623;24,864;-729,79;-232,324;15823,18;9,209
07;2025;09;30;13;49;08;1,154;0,096;-0,083;25,742;20,673;22,041;-1218,736;-453,15;16233,62;9,209
07;2025;09;30;13;49;09;1,129;0,081;-0,177;19,579;24,583;24,186;-812;221,164;15760,15;9,209
07;2025;09;30;13;49;09;1,092;0,1;-0,167;21,159;20,762;24,028;-884,671;-1418,061;16017,08;9,209
07;2025;09;30;13;49;10;1,121;0,111;-0,106;21,693;19,967;24,796;364,319;-2540,419;15851,59;9,209
07;2025;09;30;13;49;10;1,289;0,169;0,266;20,38;22,993;24,457;-78,382;-2328,503;16466,09;9,209
07;2025;09;30;13;49;11;1,148;0,072;-0,152;22,471;21,645;25,203;-1107,407;-424,419;16310,93;9,209
07;2025;09;30;13;49;11;1,194;0,078;0,194;18,111;19,724;23,464;58,338;-2455,022;15614,33;9,209
07;2025;09;30;13;49;12;1,253;0,114;0,272;21,337;21,535;23,035;-409,506;-2129,757;16284,81;9,209
07;2025;09;30;13;49;12;1,25;-0,094;-0,245;21,648;19,216;21,138;-740,312;118,374;15579,73;9,209
07;2025;09;30;13;49;13;0,865;0,085;-0,332;20,069;21,402;23,78;-774,18;-924,275;15974,94;9,209
07;2025;09;30;13;49;13;0,675;-0,001;0,163;21,292;19,481;22,583;-839,95;-522,694;15743,11;9,209
07;2025;09;30;13;49;14;0,936;-0,011;-0,12;19,98;21,977;23,509;-592,414;-890,094;15995,06;9,209
07;2025;09;30;13;49;14;1,268;0,036;-0,184;20,402;20,453;24,661;-1530,305;-928,355;16349,85;9,209
07;2025;09;30;13;49;15;0,839;-0,004;-0,36;23,673;20,541;22,267;18,305;-888,53;15524,63;9,209
07;2025;09;30;13;49;15;1,024;0,024;0,191;21,337;20,099;21,205;-1268,754;806,061;15673,03;9,209
07;2025;09;30;13;49;16;1,074;0,106;0,038;22,316;20,386;24,525;-1209,591;-1880,58;16309,39;9,209
07;2025;09;30;13;49;16;0,806;0,004;-0,099;22,049;23,986;22,312;-707,446;-648,144;15631,44;9,209
07;2025;09;30;13;49;17;0,766;-0,046;-0,228;23,651;19,061;24,886;-724,159;649,581;16008,63;9,209
07;2025;09;30;13;49;17;0,722;0,004;-0,023;21,025;18,111;22,944;-370,943;-85,846;15635,71;9,209
07;2025;09;30;13;49;18;0,687;0,062;-0,012;20,38;22,926;23,599;-833,788;712,787;15664,49;9,209
07;2025;09;30;13;49;18;0,659;0,039;-0,099;23,206;21,402;27,709;-381,505;216,135;15530,29;9,209
07;2025;09;30;13;49;19;1,152;0,022;-0,073;24,808;21,91;21,793;-1082,864;-3145,817;16174,33;9,209
07;2025;09;30;13;49;19;0,894;0,007;0,066;18,489;17,913;24,232;-677,009;653,086;15584,25;9,209
07;2025;09;30;13;49;20;1,116;-0,109;-0,081;22,672;23,324;22,177;-357,378;-1656,247;15798,61;9,209
07;2025;09;30;13;49;20;1,179;-0,011;-0,251;20,914;24,274;23,69;-1173,383;82,325;15868,05;9,209
07;2025;09;30;13;49;21;0,934;0,039;-0,203;20,758;21,292;22,673;-1194,035;221,777;16031,86;9,209
07;2025;09;30;13;49;21;1,147;-0,066;-0,284;23,851;21,402;24,299;-686,958;424,061;15444,31;9,209
07;2025;09;30;13;49;22;0,902;-0,021;-0,028;24,518;21,579;19,015;-618,959;1110,781;15369,53;9,209
07;2025;09;30;13;49;22;1,427;0,074;0,61;22,939;19,127;26,354;-1296,315;-750,326;15996,82;9,209
07;2025;09;30;13;49;23;1,126;0,069;-0,098;19,357;20,099;24,977;-540,552;-2109,402;16144,88;9,209
07;2025;09;30;13;49;23;1,01;-0,082;-0,178;20,692;20,408;23,825;-1568,665;1599,268;15398,57;9,209
07;2025;09;30;13;49;24;0,899;-0,084;-0,29;21,737;22,352;26,129;-42,404;125,967;15451,61;9,209
07;2025;09;30;13;49;24;0,907;0,087;0,131;20,959;20,74;23,712;-1272,203;-1440,793;16401,22;9,209
07;2025;09;30;13;49;25;0,819;0,005;-0,022;24,518;23,324;24,209;-585,776;-1143,773;15867;9,209
07;2025;09;30;13;49;25;1,075;0,002;-0,226;21,938;21,049;21,002;-753,937;277,398;15768,92;9,209
07;2025;09;30;13;49;26;1,15;-0,045;-0,527;22,027;21,005;26,558;-1967,625;105,187;16273,31;9,209
07;2025;09;30;13;49;26;1,134;0,068;-0,126;23,005;20,43;23,283;-774,148;-1773,778;16055,53;9,209
07;2025;09;30;13;47;54;0,775;0,035;-0,158;23,028;20,408;24,186;-694,216;-1085,735;16095,34;9,209
07;2025;09;30;13;47;54;0,66;-0,032;-0,029;23,206;25,047;25,383;-793,016;-950,1;16038,82;9,209
07;2025;09;30;13;47;55;0,814;0,001;0,083;21,003;27,189;25,338;-176,201;682,061;15215,25;9,209
07;2025;09;30;13;47;55;0,792;-0,047;-0,107;22,36;21,027;26,061;-214,477;-839,134;15737,29;9,209
07;2025;09;30;13;47;56;0,725;0,1;0,07;24,162;22,573;20,167;-565,685;-1064,707;15899,9;9,209
07;2025;09;30;13;47;56;0,835;-0,002;-0,467;21,448;20,585;20,099;-1472,193;-186,625;16076,62;9,209
07;2025;09;30;13;47;57;1,055;0,003;-0,293;22,827;20,143;24,141;-518,013;1494,738;15152,45;9,209
07;2025;09;30;13;47;57;0,897;-0,051;-0,336;19,779;21,623;28,477;-561,397;837,935;15509,04;9,209
