Desktop_Software_Build_Version,1.7
#,Year,Month,Day,Hour,Minute,Second,VelX,VelY,VelZ,SNR1,SNR2,SNR3,AccX,AccY,AccZ,Temp
(),(),(),(),(),(),(),(m/s),(m/s),(m/s),(dB),(dB),(dB),(cnts),(cnts),(cnts),(°C)
05,2022,03,30,15,54,19,-0.806,-0.471,2.323,46.767,47.818,50.112,121.859,-497.8,15361.43,10.11
05,2022,03,30,15,54,20,-0.732,-0.412,2.197,48.703,49.011,48.486,-402.207,-117.118,15867.13,10.11
05,2022,03,30,15,54,20,-0.702,-0.407,1.951,51.061,49.784,50.947,-458.662,-383.661,16055.01,10.11
05,2022,03,30,15,54,21,-0.19,-0.547,2.224,49.037,47.818,49.976,-255.644,-444.745,15294.72,10.11
05,2022,03,30,15,54,21,0.009,-0.474,1.055,51.751,51.706,54.651,689.464,-818.805,15325.65,10.11
05,2022,03,30,15,54,22,-0.69,-0.465,1.873,49.994,52.898,53.612,41.529,-377.606,15652.7,10.11
05,2022,03,30,15,54,22,-0.677,-0.325,1.428,47.324,46.449,49.75,-327.724,-749.704,15923.63,10.11
05,2022,03,30,15,54,23,-0.792,-0.324,1.782,49.081,48.658,51.602,-762.436,-672.157,15979.59,10.11
05,2022,03,30,15,54,23,-0.59,-0.321,1.569,50.527,50.403,49.66,-705.9,-408.802,15917.22,10.11
05,2022,03,30,15,54,24,-0.231,-0.134,0.646,49.348,47.686,50.247,-611.344,-807.863,16153.6,10.11
05,2022,03,30,15,54,24,-0.443,-0.357,1.449,47.969,49.232,49.931,-463.184,-309.537,15731.63,10.11
05,2022,03,30,15,54,25,-0.523,-0.416,1.681,50.75,49.298,50.315,-204.009,-485.361,15736.71,10.11
05,2022,03,30,15,54,25,-0.81,-0.362,1.439,51.84,51.22,51.444,-910.318,515.025,15596.51,10.11
05,2022,03,30,15,54,26,-0.661,-0.531,2.441,49.415,50.248,52.144,-51.171,-538.029,15561.75,10.11
05,2022,03,30,15,54,26,-0.575,-0.376,1.687,50.995,50.403,51.715,-383.463,-301.453,15915.58,10.11
05,2022,03,30,15,54,27,-0.575,-0.411,1.8,48.214,48.901,51.083,-300.374,-86.107,15866.66,10.11
05,2022,03,30,15,54,27,0.114,-0.142,2.181,48.926,47.885,49.254,-248.549,-724.811,15929.25,10.11
05,2022,03,30,15,54,28,-0.729,-0.364,1.877,48.013,48.879,51.309,-142.384,-613.218,15885.35,10.11
05,2022,03,30,15,54,28,-0.517,-0.439,1.754,48.147,50.16,52.912,-190.454,-668.143,15738.26,10.11
05,2022,03,30,15,54,29,-0.811,-0.474,1.955,52.129,49.431,49.954,228.085,-545.063,15644.42,10.11
05,2022,03,30,15,54,29,-0.606,-0.383,1.682,49.905,49.872,53.522,145.984,-617.294,15683.64,10.11
05,2022,03,30,15,54,30,-0.828,-0.533,2.361,50.305,50.27,53.296,101.893,316.498,15334.03,10.11
05,2022,03,30,15,54,31,-0.82,-0.428,2.15,58.448,55.858,59.551,-457.496,41.108,15853.4,10.11
05,2022,03,30,15,54,31,-0.83,-0.401,2.37,53.286,52.854,52.347,-398.028,-1085.698,16060.44,10.11
05,2022,03,30,15,54,32,-0.597,-0.337,2.038,46.834,46.294,47.65,-288.305,-789.198,15876.36,10.11
05,2022,03,30,15,54,32,-0.464,-0.293,2.208,45.677,47.288,45.46,-535.102,-306.229,15913.82,10.11
05,2022,03,30,15,54,33,-0.638,-0.361,2.331,47.346,45.3,46.318,-147.273,-699.859,15558.84,10.11
05,2022,03,30,15,54,33,-0.703,-0.441,1.821,48.703,48.017,49.163,-391.601,-1007.967,16045.34,10.11
05,2022,03,30,15,54,34,-0.695,-0.445,2.049,47.813,49.541,48.192,-408.867,-661.721,15966,10.11
05,2022,03,30,15,54,34,-0.485,-0.604,2.695,47.301,47.752,49.976,-312.739,-450.788,15836.58,10.11
05,2022,03,30,15,54,35,-0.566,-0.529,2.19,47.212,47.973,49.412,-500.304,-107.46,15800,10.11
05,2022,03,30,15,54,35,-0.637,-0.317,1.458,48.614,47.355,50.292,-296.162,-400.593,15668.82,10.11
05,2022,03,30,15,54,36,-0.635,-0.188,1.756,48.792,48.525,49.976,-292.059,4.067,15696.18,10.11
05,2022,03,30,15,54,36,-0.559,-0.414,2.074,47.657,47.929,49.05,-63.921,-44.66,15674.1,10.11
05,2022,03,30,15,54,37,-0.662,-0.435,1.893,46.478,45.941,49.321,-325.967,-514.714,15965.45,10.11
05,2022,03,30,15,54,37,-0.663,-0.34,1.809,46.322,47.178,48.102,-428.716,-666.705,16014.08,10.11
05,2022,03,30,15,54,38,-0.68,-0.365,1.735,47.813,45.897,47.063,-3.207,-300.449,15673.86,10.11
05,2022,03,30,15,54,38,-0.686,-0.419,2.392,46.834,46.604,48.757,-5.717,-790.633,15545.72,10.11
05,2022,03,30,15,54,39,-0.821,-0.341,1.679,46.1,46.891,47.876,-766.916,-954.901,16390.98,10.11
06,2022,03,30,15,57,00,0.072,-0.198,-0.728,47.702,45.875,47.831,-267.672,-367.089,15951.72,10.072
06,2022,03,30,15,57,00,-0.501,-0.361,-0.203,45.277,47.001,48.576,-100.735,-487.738,15801.13,10.072
06,2022,03,30,15,57,01,-0.442,0.206,-0.689,48.725,46.405,49.276,-149.271,-351.218,15839.52,10.072
06,2022,03,30,15,57,01,-0.746,-0.369,1.935,46.189,48.393,46.927,-175.081,-251.2,15854.86,10.072
06,2022,03,30,15,57,02,-0.704,-0.363,2.106,46.901,46.559,47.989,-219.787,-492.815,15862.56,10.072
06,2022,03,30,15,57,02,-0.616,-0.325,1.242,46.233,46.537,49.637,-124.7,-432.195,15820.12,10.072
06,2022,03,30,15,57,03,-1.246,-0.286,1.034,45.299,46.206,47.289,-81.701,-516.803,15785.38,10.072
06,2022,03,30,15,57,03,-0.335,-0.099,1.572,47.39,47.377,47.108,-114.647,-490.405,15791.17,10.072
06,2022,03,30,15,57,04,-0.459,-0.529,2.357,50.127,48.569,48.802,-33.871,-510.961,15762.46,10.072
06,2022,03,30,15,57,04,-0.361,0.189,-0.568,45.677,45.941,48.147,-135.71,-403.282,15779.59,10.072
06,2022,03,30,15,57,05,-0.653,-0.156,0.669,46.345,46.913,50.857,-78.692,-537.36,15781.18,10.072
06,2022,03,30,15,57,05,-0.69,0.153,0.072,48.392,45.941,48.486,-160.495,-438.881,15852.22,10.072
06,2022,03,30,15,57,06,-0.499,-0.227,1.356,48.77,47.399,50.202,-257.099,-603.111,15907.93,10.072
06,2022,03,30,15,57,06,-0.994,-0.376,2.051,46.256,46.67,47.334,-41.597,-632.91,15737.76,10.072
06,2022,03,30,15,57,07,0.089,-0.15,2.075,48.013,46.051,47.56,-337.154,-799.761,16069.11,10.072
06,2022,03,30,15,57,07,-0.565,0.088,1.431,46.189,47.266,47.289,-103.146,-590.119,15788.96,10.072
06,2022,03,30,15,57,08,-0.573,-0.343,0.634,46.678,46.869,50.383,-294.208,-784.412,15947.71,10.072
06,2022,03,30,15,57,08,-0.935,-0.484,1.783,46.678,47.112,49.547,-420.558,-899.418,16016.24,10.072
06,2022,03,30,15,57,09,-0.617,-0.022,-0.306,48.436,46.294,49.931,-63.279,-387.488,15433.32,10.072
06,2022,03,30,15,57,09,-0.439,-0.027,0.518,47.68,45.676,49.954,-521.714,-582.211,15932.48,10.072
06,2022,03,30,15,57,10,-0.408,-0.274,0.286,44.543,47.332,47.763,-62.791,-794.594,15692.05,10.072
06,2022,03,30,15,57,10,-0.778,0.017,0.129,45.277,45.455,47.673,-297.633,-808.819,15916.71,10.072
06,2022,03,30,15,57,11,0.019,0.247,-0.769,47.858,46.25,46.995,-121.603,-748.797,15810.06,10.072
06,2022,03,30,15,57,11,-0.079,0.147,-0.656,48.57,48.216,47.198,-109.244,-587.117,15744.89,10.072
06,2022,03,30,15,57,12,-0.385,0.062,-0.083,46.411,46.913,48.937,-114.522,-624.696,15828.43,10.072
06,2022,03,30,15,57,12,-0.667,-0.34,0.474,47.457,46.869,47.673,-118.719,-659.946,15832.19,10.072
06,2022,03,30,15,57,13,-0.318,-0.225,1.547,46.456,46.979,49.66,-87.92,-534.54,15701.11,10.072
06,2022,03,30,15,57,13,-0.218,-0.009,-0.694,44.431,46.029,48.395,-74.623,-661.509,15770.25,10.072
06,2022,03,30,15,57,14,-0.044,0.199,-0.305,48.369,48.79,48.147,-87.223,-620.146,15773.5,10.072
06,2022,03,30,15,57,14,0.039,0.09,-0.491,45.944,46.648,48.712,-285.924,-628.291,15803.48,10.072
06,2022,03,30,15,57,15,-0.36,-0.069,-0.524,46.256,46.272,46.724,-236.147,-678.575,15868.15,10.072
06,2022,03,30,15,57,15,-0.39,-0.444,2.453,45.655,46.073,48.892,56.733,-582.942,15652.94,10.072
06,2022,03,30,15,57,16,-0.372,0.127,0.57,48.525,45.963,47.921,-44.459,-730.861,15766.37,10.072
06,2022,03,30,15,57,16,-0.7,-0.287,1.452,45.499,44.991,49.705,-158.011,-737.787,15809.54,10.072
06,2022,03,30,15,57,17,-0.516,-0.211,0.416,45.699,46.824,49.389,-52.363,-636.278,15826.4,10.072
06,2022,03,30,15,57,17,-0.779,-0.258,1.427,47.479,46.405,47.786,-100.153,-618.848,15855.48,10.072
06,2022,03,30,15,57,18,-0.054,-0.528,0.85,46.923,46.626,49.276,-245.344,-612.132,15892.1,10.072
06,2022,03,30,15,57,18,-0.841,-0.248,2.343,47.591,46.714,48.237,-263.062,-595.439,15804.92,10.072
06,2022,03,30,15,57,19,-0.192,0.124,-0.432,45.722,43.953,47.605,-315.151,-708.5,15884.61,10.072
06,2022,03,30,15,57,19,-0.202,-0.251,1.617,44.298,45.941,48.508,-53.319,-583.227,15628.85,10.072
06,2022,03,30,15,57,20,-0.5,-0.247,1.938,47.212,44.218,49.344,65.17,-594.305,15512.56,10.072
06,2022,03,30,15,57,20,-0.69,-0.458,2.048,45.788,45.941,49.186,-81.873,-683.237,15800.64,10.072
06,2022,03,30,15,57,21,-0.599,-0.092,1.533,45.833,47.178,46.227,-153.588,-553.829,15774.55,10.072
06,2022,03,30,15,57,21,0.322,-0.343,1.616,47.524,47.796,48.418,-51.002,-707.166,15745.08,10.072
06,2022,03,30,15,57,22,-0.137,-0.263,1.111,46.612,45.08,48.305,-66.836,-680.152,15831.74,10.072
06,2022,03,30,15,57,22,-0.732,-0.224,1.747,46.656,45.875,47.04,17.631,-495.951,15781.38,10.072
06,2022,03,30,15,57,23,-0.733,-0.381,1.631,47.546,45.499,47.56,-104.623,-515.973,15876.79,10.072
06,2022,03,30,15,57,23,-0.558,-0.313,1.453,45.388,46.272,46.634,-144.14,-620.104,15871.47,10.072
06,2022,03,30,15,57,24,-0.322,0.138,0.004,46.011,47.708,48.824,-100.372,-637.185,15869.81,10.072
06,2022,03,30,15,57,24,-0.041,-0.081,1.703,46.79,46.405,49.254,14.512,-406.162,15659.75,10.072
06,2022,03,30,15,57,25,-0.621,0.041,-0.188,46.3,46.957,48.734,-119.131,-492.961,15784.92,10.072
06,2022,03,30,15,57,25,-0.383,0.017,0.134,47.39,45.831,47.921,-64.728,-715.901,15843.24,10.072
06,2022,03,30,15,57,26,0.04,-0.088,0.136,46.701,46.096,49.502,-4.073,-578.192,15781.97,10.072
06,2022,03,30,15,57,26,-0.73,-0.296,1.898,47.123,45.013,48.17,-84.015,-679.239,15804.56,10.077
06,2022,03,30,15,57,27,-0.831,-0.363,1.969,45.922,47.089,48.734,-155.49,-696.042,15884.53,10.072
06,2022,03,30,15,57,27,-0.928,-0.274,0.802,47.413,47.421,47.311,-66.943,-709.297,15769.11,10.072
06,2022,03,30,15,57,28,-0.6,-0.269,1.178,45.188,44.616,47.379,-92.402,-603.299,15830.35,10.072
06,2022,03,30,15,57,28,-0.529,-0.131,0.833,44.187,45.234,48.689,-62.68,-489.119,15873.2,10.072
06,2022,03,30,15,57,29,-0.243,-0.245,1.427,46.1,44.925,47.966,-156.925,-655.053,15876.94,10.072
06,2022,03,30,15,57,29,-0.515,-0.405,2.201,44.743,44.748,48.102,-226.637,-607.811,15937.19,10.072
06,2022,03,30,15,57,30,-0.124,0.046,0.873,46.923,45.941,49.728,-79.342,-583.159,15651.69,10.072
06,2022,03,30,15,57,30,-0.425,-0.388,1.352,47.591,45.433,46.724,-173.509,-752.908,15889.81,10.072
06,2022,03,30,15,57,31,-0.855,-0.258,1.869,45.633,43.533,48.847,-93.057,-715.169,15843.78,10.072
06,2022,03,30,15,57,31,-0.129,-0.404,1.566,45.877,46.559,47.65,-93.087,-591.66,15794.99,10.072
06,2022,03,30,15,57,32,-0.154,-0.301,1.512,46.656,47.244,50.021,-257.098,-799.119,15948,10.072
06,2022,03,30,15,57,32,-1.192,-0.244,0.75,47.613,45.543,49.66,-367.983,-571.569,15890.41,10.072
06,2022,03,30,15,57,33,-0.588,-0.311,1.734,45.232,46.007,49.276,-48.075,-758.265,15776,10.072
06,2022,03,30,15,57,33,-0.807,-0.295,1.807,44.943,46.847,48.057,-130.458,-724.601,15821.34,10.072
06,2022,03,30,15,57,34,-0.622,-0.52,2.66,44.965,45.831,47.447,-211.348,-668.395,15877.13,10.072
06,2022,03,30,15,57,34,-0.584,-0.229,1.681,45.677,45.676,47.018,-201.3,-701.609,15790.86,10.072
06,2022,03,30,15,57,35,-0.295,-0.103,0.506,45.744,46.162,48.599,-201.276,-890.306,15855.95,10.072
06,2022,03,30,15,57,35,-0.107,-0.137,1.191,46.033,45.742,47.424,-140.976,-823.872,15775.09,10.072
06,2022,03,30,15,57,36,-1.038,-0.225,0.611,46.745,46.802,47.357,170.391,-660.362,15577.84,10.072
06,2022,03,30,15,57,36,-0.075,-0.549,2.251,47.613,47.222,45.076,-88.206,-731.088,15823.49,10.072
06,2022,03,30,15,57,37,-0.483,-0.134,0.536,44.409,45.146,48.621,-39.246,-749.054,15762.13,10.072
06,2022,03,30,15,57,37,-0.764,0.081,0.737,45.61,46.869,46.973,-124.047,-736.275,15827.55,10.072
06,2022,03,30,15,57,38,-0.49,-0.367,2.312,45.566,45.831,48.508,-42.515,-655.697,15744.46,10.072
06,2022,03,30,15,57,38,-0.415,0.172,1.034,47.301,45.72,48.463,-54.184,-559.282,15738.44,10.072
06,2022,03,30,15,57,39,-0.202,-0.274,0.932,46.189,45.499,47.176,-119.168,-753.081,15821.57,10.072
06,2022,03,30,15,57,39,-0.067,0.35,-0.9,46.322,45.588,49.954,-214.441,-726.831,15861.31,10.072
07,2022,03,30,15,59,35,-0.788,-0.512,1.974,45.099,44.991,45.347,-868.78,-99.798,15719.54,10.04
07,2022,03,30,15,59,36,-1.009,-0.546,2.154,44.743,44.24,47.04,-1174.132,102.201,16085.73,10.04
07,2022,03,30,15,59,36,-0.97,-0.481,1.962,43.697,44.594,48.531,-429.026,-132.842,15551.91,10.051
07,2022,03,30,15,59,37,-0.778,-0.48,2.001,43.897,44.108,44.827,-442.564,-899.225,15958.2,10.049
07,2022,03,30,15,59,37,-0.887,-0.553,2.259,44.654,44.439,47.673,660.871,-757.706,15952.63,10.051
07,2022,03,30,15,59,38,-0.86,-0.371,1.357,47.301,44.859,44.376,-202.343,-1014.216,15772.43,10.044
07,2022,03,30,15,59,38,-0.685,-0.372,1.451,44.765,43.202,45.866,-887.668,-885.336,16200.47,10.051
07,2022,03,30,15,59,39,-0.802,-0.372,1.409,45.989,45.146,45.46,-688.376,-336.798,15767.93,10.054
07,2022,03,30,15,59,39,-0.789,-0.495,1.832,44.342,43.776,44.376,-214.992,-105.37,15517.31,10.062
07,2022,03,30,15,59,40,-0.672,-0.428,1.616,44.987,43.202,47.605,-443.868,-405.26,15937.39,10.058
07,2022,03,30,15,59,40,-0.842,-0.442,1.737,43.452,43.754,46.273,-83.703,-980.84,15679.35,10.067
07,2022,03,30,15,59,41,-0.792,-0.478,1.882,45.922,43.379,46.544,-594.805,-552.474,15947.88,10.063
07,2022,03,30,15,59,41,-0.878,-0.46,2.096,45.566,45.963,46.024,-59.02,-1294.076,15767.26,10.051
07,2022,03,30,15,59,42,-0.719,-0.423,1.769,44.743,44.903,47.04,-512.158,-684.208,16030.32,10.063
07,2022,03,30,15,59,42,-0.722,-0.448,1.84,44.832,45.146,45.685,-135.31,-877.173,15437.42,10.062
07,2022,03,30,15,59,43,-0.696,-0.516,2.014,43.92,43.467,46.476,-140.238,-388.613,15825.33,10.058
07,2022,03,30,15,59,43,-0.885,-0.429,1.607,45.076,41.391,46.002,-650.159,-87.428,15454.89,10.067
07,2022,03,30,15,59,44,-0.843,-0.434,1.61,45.521,43.799,46.092,-708.822,-440.525,16051.81,10.072
07,2022,03,30,15,59,44,-0.777,-0.495,1.848,44.676,43.931,46.114,-540.758,249.824,15423.82,10.067
07,2022,03,30,15,59,45,-0.762,-0.455,1.743,45.432,43.048,45.708,-597.073,-773.046,15929.81,10.058
07,2022,03,30,15,59,45,-0.678,-0.515,1.697,43.92,42.429,46.927,-677.74,-282.767,15970.44,10.067
07,2022,03,30,15,59,46,-0.901,-0.547,2.28,45.566,42.562,46.634,-240.714,-947.852,15865.23,10.068
07,2022,03,30,15,59,46,-0.876,-0.405,1.584,46.79,44.064,45.211,-70.256,-59.378,15630.92,10.062
07,2022,03,30,15,59,47,-0.859,-0.447,1.812,46.678,45.919,46.815,-212.931,-256.243,15870.92,10.072
07,2022,03,30,15,59,47,-0.832,-0.486,1.849,45.188,42.915,45.414,-594.083,-450.402,15898.06,10.072
07,2022,03,30,15,59,48,-0.822,-0.38,1.298,47.947,43.158,47.469,-77.859,-339.369,15546.47,10.072
07,2022,03,30,15,59,48,-0.88,-0.405,1.661,43.408,43.379,44.895,-110.509,-1131.071,15901.47,10.072
07,2022,03,30,15,59,49,-0.797,-0.443,1.83,44.943,43.224,47.515,109.263,-939.013,15561.33,10.072
07,2022,03,30,15,59,49,-0.638,-0.497,1.853,45.054,45.323,45.392,-55.096,-1078.943,15637.69,10.072
07,2022,03,30,15,59,50,-0.839,-0.546,1.985,44.209,46.383,48.712,-761.734,-70.498,15693.1,10.072
07,2022,03,30,15,59,50,-1.009,-0.548,2.221,44.765,43.776,46.408,-1570.293,384.748,16161.21,10.072
07,2022,03,30,15,59,51,-1.028,-0.505,2.146,44.031,44.24,45.821,-774.308,-56.717,16040.9,10.072
07,2022,03,30,15,59,51,-1.076,-0.449,2.047,44.476,43.953,45.121,229.067,-1093.442,15421.02,10.072
07,2022,03,30,15,59,52,-0.926,-0.519,2.001,44.476,43.6,45.776,-527.581,-242.12,15710.37,10.072
07,2022,03,30,15,59,52,-0.79,-0.502,1.848,42.807,42.562,47.786,-174.418,-415.354,15628.04,10.072
07,2022,03,30,15,59,53,-0.875,-0.513,1.989,45.455,44.329,47.153,-367.808,-576.28,15850.49,10.072
07,2022,03,30,15,59,53,-0.798,-0.45,1.834,43.897,43.467,45.618,-104.752,-184.358,15617.12,10.072
07,2022,03,30,15,59,54,-0.698,-0.501,1.898,44.809,44.351,48.124,-335.307,-359.829,15578.61,10.072
07,2022,03,30,15,59,54,-0.753,-0.522,1.869,45.61,43.092,44.85,-364.51,-1062.757,15998.34,10.072
07,2022,03,30,15,59,55,-0.931,-0.469,1.991,42.384,43.865,45.369,-371.763,-519.393,15681.45,10.072
07,2022,03,30,15,59,55,-0.966,-0.442,1.802,45.032,44.726,45.618,-698.373,-474.15,15541.76,10.072
07,2022,03,30,15,59,56,-1.037,-0.567,2.086,44.921,46.029,47.718,-749.733,-242.298,15800.19,10.072
07,2022,03,30,15,59,56,-0.983,-0.505,1.819,43.319,42.827,45.098,-510.538,300.54,15514.39,10.072
07,2022,03,30,15,59,57,-0.89,-0.5,1.904,42.829,43.511,44.782,198.849,-354.429,15504.97,10.072
07,2022,03,30,15,59,57,-0.919,-0.433,1.748,44.409,42.672,46.589,-386.928,-617.994,15841.79,10.072
07,2022,03,30,15,59,58,-0.981,-0.461,2.032,44.454,42.783,48.892,-979.42,-27.821,15932.19,10.072
07,2022,03,30,15,59,58,-0.626,-0.526,1.682,45.099,45.168,47.695,-468.984,-889.237,16184.9,10.072
07,2022,03,30,15,59,59,-0.851,-0.35,1.304,45.121,42.517,44.85,-209.913,-339.533,15460.34,10.072
07,2022,03,30,15,59,59,-0.891,-0.375,1.529,43.808,44.086,46.656,-700.193,-293.519,15796.87,10.072
07,2022,03,30,16,00,00,-0.887,-0.4,1.473,45.966,45.08,47.018,-564.533,-389.231,16063.02,10.072
07,2022,03,30,16,00,00,-0.853,-0.529,2.023,46.055,44.152,46.86,-177.022,-407.563,15813.07,10.072
07,2022,03,30,16,00,01,-0.855,-0.452,1.749,44.565,45.212,47.266,-616.511,-559.024,15623.93,10.072
07,2022,03,30,16,00,01,-0.818,-0.391,1.504,44.587,45.168,46.724,-177.262,-923.765,15984.59,10.072
07,2022,03,30,16,00,02,-0.787,-0.442,1.69,45.811,45.234,46.25,-366.283,-448.418,15834.21,10.072
07,2022,03,30,16,00,02,-0.889,-0.39,1.536,44.965,44.041,45.392,8.717,-28.189,15557.28,10.072
07,2022,03,30,16,00,03,-0.954,-0.478,1.931,45.188,45.234,46.453,-942.6,233.946,16059.57,10.072
07,2022,03,30,16,00,03,-0.675,-0.484,1.82,45.41,44.792,46.973,-414.382,-162.463,16041.67,10.072
07,2022,03,30,16,00,04,-0.858,-0.438,1.848,47.168,43.489,47.469,92.087,-963.054,15593.75,10.072
07,2022,03,30,16,00,04,-0.867,-0.533,2.045,46.879,46.648,46.702,-780.338,-30.779,15936.13,10.072
07,2022,03,30,16,00,05,-0.959,-0.53,2.066,45.877,44.837,47.018,-308.756,-660.678,15604.01,10.072
07,2022,03,30,16,00,05,-0.923,-0.593,2.372,46.078,46.294,45.595,-215.046,-496.855,15755.19,10.072
07,2022,03,30,16,00,06,-0.875,-0.522,2.053,44.854,43.357,47.221,-393.349,-705.447,16064.81,10.072
07,2022,03,30,16,00,06,-0.932,-0.537,2.173,46.634,44.395,48.892,-273.598,-67.609,15953.23,10.072
07,2022,03,30,16,00,07,-0.972,-0.57,2.125,43.675,45.146,45.821,-514.886,-664.795,16226,10.072
07,2022,03,30,16,00,07,-1.005,-0.547,2.075,45.544,44.616,46.86,-195.384,-926.933,15714.87,10.072
07,2022,03,30,16,00,08,-1.085,-0.529,2.093,43.853,45.941,45.979,-296.758,-716.605,15474.99,10.072
07,2022,03,30,16,00,08,-1.009,-0.551,2.083,43.163,45.632,45.821,-608.984,236.122,15814.93,10.072
07,2022,03,30,16,00,09,-0.849,-0.57,2.096,45.677,43.445,46.114,-401.318,-535.328,16079.77,10.072
07,2022,03,30,16,00,09,-0.765,-0.482,1.773,46.367,45.234,49.073,-716.328,165.799,15930.39,10.072
07,2022,03,30,16,00,10,-0.843,-0.507,2.065,45.499,44.815,47.311,231.03,-988.268,15702.33,10.072
07,2022,03,30,16,00,10,-0.827,-0.469,1.621,45.455,45.19,46.137,-1144.074,295.767,16234.04,10.072
07,2022,03,30,16,00,11,-0.765,-0.513,1.963,43.697,44.152,47.018,-311.81,-575.531,15894.53,10.072
07,2022,03,30,16,00,11,-0.779,-0.516,1.875,44.32,43.997,45.776,116.467,94.256,15669.49,10.072
07,2022,03,30,16,00,12,-0.861,-0.464,1.805,46.122,44.064,48.508,-777.706,-74.201,16077.22,10.072
07,2022,03,30,16,00,12,-0.908,-0.488,1.869,45.21,44.041,45.55,-490.714,-529.264,16018.43,10.072
07,2022,03,30,16,00,13,-0.81,-0.481,1.708,43.586,44.594,47.063,-533.92,-4.77,15788.14,10.072
07,2022,03,30,16,00,13,-0.71,-0.474,1.913,44.876,45.786,46.86,179.782,-537.364,15657.95,10.072
07,2022,03,30,16,00,14,-0.759,-0.386,1.273,45.277,45.389,46.769,-304.269,-219.605,15860.18,10.072
07,2022,03,30,16,00,14,-0.906,-0.336,1.499,43.341,42.495,47.04,18.235,-235.5,15714.15,10.072
07,2022,03,30,16,00,15,-0.767,-0.434,1.892,46.968,44.439,44.443,-8.361,-610.307,15705.38,10.072
08,2022,03,30,16,03,04,-0.972,-0.433,1.692,43.653,44.638,45.911,-573.602,10.688,15674.96,10.035
08,2022,03,30,16,03,04,-0.626,-0.553,2.021,45.343,44.329,46.815,481.259,-817.565,15467.47,10.035
08,2022,03,30,16,03,05,-0.951,-0.498,1.855,45.076,43.489,47.018,-1472.914,346.429,16258,10.035
08,2022,03,30,16,03,05,-0.899,-0.416,1.446,45.655,43.688,47.402,-314.94,-830.149,16101.1,10.035
08,2022,03,30,16,03,06,-0.889,-0.497,1.848,44.609,43.335,46.702,-876.596,497.965,15759.73,10.035
08,2022,03,30,16,03,06,-0.868,-0.449,1.846,45.21,46.14,47.853,-133.59,-807.141,15912.82,10.035
08,2022,03,30,16,03,07,-0.906,-0.476,1.902,45.076,44.682,45.482,-937.448,341.394,15821.91,10.035
08,2022,03,30,16,03,07,-0.997,-0.518,2.122,44.631,45.565,46.431,-39.825,-1196.64,15661.81,10.035
08,2022,03,30,16,03,08,-0.857,-0.458,1.855,44.187,43.445,45.843,-531.248,-482.255,16040.42,10.035
08,2022,03,30,16,03,08,-0.891,-0.404,1.548,43.942,45.146,45.843,-766.454,-109.751,16081.86,10.035
08,2022,03,30,16,03,09,-0.829,-0.429,1.413,44.253,43.379,46.273,-864.892,294.038,15845.68,10.035
08,2022,03,30,16,03,10,-0.942,-0.519,2.218,44.876,45.278,46.656,-139.177,-875.368,15802.02,10.035
08,2022,03,30,16,03,10,-0.898,-0.591,2.293,45.054,45.3,45.64,-673.231,-83.499,15719.99,10.035
08,2022,03,30,16,03,11,-0.71,-0.486,1.533,44.298,43.313,47.582,-352.43,-386.619,15793.11,10.035
08,2022,03,30,16,03,11,-0.748,-0.385,1.533,44.787,45.764,46.837,-357.747,-470.824,15699.74,10.035
08,2022,03,30,16,03,12,-0.985,-0.435,1.684,43.831,43.821,45.324,-536.551,528.201,15600.6,10.035
08,2022,03,30,16,03,12,-1.111,-0.419,1.705,44.253,45.013,46.611,-1217.521,42.669,16167.62,10.035
08,2022,03,30,16,03,13,-0.909,-0.484,1.771,43.831,45.278,45.753,-770.044,509.189,15666.75,10.035
08,2022,03,30,16,03,13,-0.818,-0.436,1.616,45.432,45.102,47.944,-788.536,138.561,15827.94,10.035
08,2022,03,30,16,03,14,-0.941,-0.45,1.939,44.854,45.08,47.515,-25.023,-478.973,15919.06,10.035
08,2022,03,30,16,03,14,-0.794,-0.539,2.04,44.253,44.174,47.786,102.686,-1013.792,15773.83,10.035
08,2022,03,30,16,03,15,-0.756,-0.442,1.513,46.278,44.417,46.227,3.601,-439.416,15948.38,10.035
08,2022,03,30,16,03,15,-0.91,-0.54,1.91,42.985,44.417,46.792,-746.29,891.812,15654.52,10.035
08,2022,03,30,16,03,16,-0.971,-0.488,1.949,46.233,43.953,46.16,-84.904,-425.976,15866.06,10.035
08,2022,03,30,16,03,16,-0.884,-0.459,1.715,45.477,43.467,47.402,17.801,-1072.222,15870.82,10.035
08,2022,03,30,16,03,17,-0.926,-0.466,1.795,44.765,45.212,46.905,-833.463,88.812,16124.27,10.035
08,2022,03,30,16,03,17,-0.88,-0.408,1.685,45.343,44.638,46.724,370.225,-422.761,15425.18,10.035
08,2022,03,30,16,03,18,-0.814,-0.398,1.492,44.031,43.644,46.702,-171.068,-480.77,15992.98,10.035
08,2022,03,30,16,03,18,-0.781,-0.397,1.838,44.12,42.827,46.521,-431.504,-128.926,15775.87,10.035
08,2022,03,30,16,03,19,-0.953,-0.382,1.554,44.965,42.827,48.983,-37.86,-282.191,15643.5,10.035
08,2022,03,30,16,03,19,-0.814,-0.448,1.82,44.365,44.903,46.431,-472.99,-447.3,15962.12,10.035
08,2022,03,30,16,03,20,-0.781,-0.409,1.715,44.787,43.357,47.718,-131.098,-935.255,15907.11,10.035
